Date,Biomass - Actual Aggregated [MW],Energy storage - Actual Aggregated [MW],Fossil Brown coal/Lignite - Actual Aggregated [MW],Fossil Coal-derived gas - Actual Aggregated [MW],Fossil Gas - Actual Aggregated [MW],Fossil Oil - Actual Aggregated [MW],Fossil Oil shale - Actual Aggregated [MW],Fossil Peat - Actual Aggregated [MW],Geothermal - Actual Aggregated [MW],Hydro Pumped Storage - Actual Aggregated [MW],Hydro Pumped Storage - Actual Consumption [MW],Hydro Run-of-river and poundage - Actual Aggregated [MW],Hydro Water Reservoir - Actual Aggregated [MW],Marine - Actual Aggregated [MW],Nuclear - Actual Aggregated [MW],Other - Actual Aggregated [MW],Other renewable - Actual Aggregated [MW],Solar - Actual Aggregated [MW],Waste - Actual Aggregated [MW],Wind Offshore - Actual Aggregated [MW],Wind Onshore - Actual Aggregated [MW]
2022-01-15,7272.0,0.0,0.0,0.0,88664.0,14.0,0.0,0.0,0.0,3216.0,3209.0,119.0,0.0,0.0,143527.0,18674.0,0.0,4468.0,6433.0,2581.0,2145.0
2022-01-16,6879.0,0.0,0.0,0.0,51742.0,437.0,0.0,0.0,0.0,3566.0,3570.0,121.0,0.0,0.0,143458.0,18835.0,0.0,1130.0,6132.0,11547.0,8048.0
2022-01-17,7325.0,0.0,0.0,0.0,87981.0,0.0,0.0,0.0,0.0,3780.0,6066.0,124.0,0.0,0.0,143555.0,18272.0,0.0,4318.0,5873.0,4388.0,5679.0
2022-01-18,7202.0,0.0,0.0,0.0,109810.0,0.0,0.0,0.0,0.0,3893.0,5048.0,130.0,0.0,0.0,143630.0,18400.0,0.0,4143.0,6051.0,343.0,1721.0
2022-01-19,6599.0,0.0,0.0,0.0,89544.0,0.0,0.0,0.0,0.0,1904.0,2658.0,142.0,0.0,0.0,143649.0,17391.0,0.0,957.0,5835.0,23253.0,8823.0
2022-01-20,4866.0,0.0,0.0,0.0,70880.0,112.0,0.0,0.0,0.0,3892.0,5802.0,142.0,0.0,0.0,137765.0,18001.0,0.0,4422.0,5538.0,38849.0,13657.0
2022-01-21,2209.0,0.0,0.0,0.0,89555.0,0.0,0.0,0.0,0.0,2900.0,4758.0,143.0,0.0,0.0,143364.0,17811.0,0.0,4123.0,5770.0,14601.0,7369.0
2022-01-22,2130.0,0.0,0.0,0.0,77932.0,0.0,0.0,0.0,0.0,2717.0,2829.0,144.0,0.0,0.0,143337.0,20475.0,0.0,1108.0,6050.0,2711.0,4075.0
2022-01-23,2162.0,0.0,0.0,0.0,81590.0,0.0,0.0,0.0,0.0,2187.0,3892.0,144.0,0.0,0.0,143299.0,19218.0,0.0,1005.0,6107.0,760.0,1000.0
2022-01-24,6502.0,0.0,0.0,0.0,115135.0,0.0,0.0,0.0,0.0,5432.0,4896.0,144.0,0.0,0.0,143276.0,20717.0,0.0,8003.0,6036.0,321.0,1342.0
2022-01-25,7071.0,0.0,0.0,0.0,119352.0,1721.0,0.0,0.0,0.0,3771.0,5867.0,137.0,0.0,0.0,143248.0,20895.0,0.0,1987.0,6069.0,150.0,523.0
2022-01-26,6538.0,0.0,0.0,0.0,102364.0,0.0,0.0,0.0,0.0,3533.0,4866.0,136.0,0.0,0.0,143075.0,19463.0,0.0,1145.0,5901.0,14743.0,4459.0
2022-01-27,6289.0,0.0,0.0,0.0,52263.0,13.0,0.0,0.0,0.0,3509.0,4366.0,139.0,0.0,0.0,142890.0,18472.0,0.0,1272.0,5946.0,38931.0,21734.0
2022-01-28,6809.0,0.0,0.0,0.0,72143.0,0.0,0.0,0.0,0.0,3796.0,5353.0,139.0,0.0,0.0,143014.0,19241.0,0.0,5400.0,5692.0,16787.0,9851.0
2022-01-29,5657.0,0.0,0.0,0.0,27293.0,0.0,0.0,0.0,0.0,2721.0,5578.0,139.0,0.0,0.0,142637.0,15703.0,0.0,3024.0,5904.0,48962.0,32035.0
2022-01-30,6216.0,0.0,0.0,0.0,30708.0,0.0,0.0,0.0,0.0,3662.0,2286.0,144.0,0.0,0.0,142824.0,18247.0,0.0,7334.0,6415.0,17973.0,9931.0
2022-01-31,5837.0,0.0,0.0,0.0,44060.0,0.0,0.0,0.0,0.0,3763.0,5606.0,138.0,0.0,0.0,142678.0,19551.0,0.0,2072.0,5939.0,50056.0,40404.0
2022-02-01,6288.0,0.0,0.0,0.0,46055.0,7.0,0.0,0.0,0.0,2669.0,3018.0,136.0,0.0,0.0,139670.0,19349.0,0.0,1975.0,5769.0,42194.0,27243.0
2022-02-02,6311.0,0.0,0.0,0.0,69293.0,0.0,0.0,0.0,0.0,3490.0,7573.0,131.0,0.0,0.0,141991.0,18742.0,0.0,2796.0,5840.0,25357.0,14711.0
2022-02-03,7102.0,0.0,0.0,0.0,72048.0,0.0,0.0,0.0,0.0,3527.0,2646.0,136.0,0.0,0.0,142184.0,19641.0,0.0,1553.0,6184.0,32830.0,13754.0
2022-02-04,6426.0,0.0,0.0,0.0,34887.0,0.0,0.0,0.0,0.0,4291.0,5262.0,126.0,0.0,0.0,142178.0,18433.0,0.0,2485.0,6290.0,49493.0,29028.0
2022-02-05,2241.0,0.0,0.0,0.0,26852.0,0.0,0.0,0.0,0.0,2985.0,5183.0,141.0,0.0,0.0,142159.0,15327.0,0.0,10158.0,6403.0,45108.0,27553.0
2022-02-06,1916.0,0.0,0.0,0.0,28128.0,0.0,0.0,0.0,0.0,4204.0,3647.0,128.0,0.0,0.0,140503.0,17493.0,0.0,1468.0,6332.0,49995.0,43616.0
2022-02-07,3106.0,0.0,0.0,0.0,41021.0,92.0,0.0,0.0,0.0,4405.0,6875.0,98.0,0.0,0.0,141998.0,18642.0,0.0,11857.0,6455.0,32500.0,21298.0
2022-02-08,1926.0,0.0,0.0,0.0,36234.0,8.0,0.0,0.0,0.0,4538.0,5624.0,110.0,0.0,0.0,141737.0,17795.0,0.0,3741.0,6100.0,48758.0,19612.0
2022-02-09,1958.0,0.0,0.0,0.0,47308.0,0.0,0.0,0.0,0.0,4036.0,5848.0,115.0,0.0,0.0,141787.0,19352.0,0.0,5865.0,6271.0,36382.0,9439.0
2022-02-10,2220.0,0.0,0.0,0.0,68495.0,7.0,0.0,0.0,0.0,2761.0,4156.0,120.0,0.0,0.0,141742.0,19729.0,0.0,2693.0,6468.0,13731.0,8108.0
2022-02-11,1982.0,0.0,0.0,0.0,75912.0,0.0,0.0,0.0,0.0,2791.0,3136.0,117.0,0.0,0.0,141637.0,18920.0,0.0,10450.0,6096.0,16060.0,10906.0
2022-02-12,2009.0,0.0,0.0,0.0,34717.0,0.0,0.0,0.0,0.0,2660.0,5173.0,121.0,0.0,0.0,141653.0,16216.0,0.0,13792.0,6276.0,38274.0,17680.0
2022-02-13,1996.0,0.0,0.0,0.0,26037.0,0.0,0.0,0.0,0.0,4217.0,5160.0,120.0,0.0,0.0,141514.0,16369.0,0.0,10352.0,6017.0,48026.0,36105.0
2022-02-14,1951.0,0.0,0.0,0.0,40642.0,0.0,0.0,0.0,0.0,5002.0,6023.0,134.0,0.0,0.0,141273.0,17403.0,0.0,8152.0,5895.0,45787.0,30361.0
2022-02-15,1920.0,0.0,0.0,0.0,44582.0,0.0,0.0,0.0,0.0,2727.0,5821.0,137.0,0.0,0.0,141357.0,17065.0,0.0,9648.0,5655.0,39170.0,24716.0
2022-02-16,1953.0,0.0,0.0,0.0,35759.0,0.0,0.0,0.0,0.0,4190.0,2990.0,129.0,0.0,0.0,140592.0,18199.0,0.0,3303.0,5386.0,46012.0,43751.0
2022-02-17,2042.0,0.0,0.0,0.0,38061.0,0.0,0.0,0.0,0.0,5326.0,6280.0,113.0,0.0,0.0,119498.0,19407.0,0.0,10402.0,5577.0,47772.0,36291.0
2022-02-18,1825.0,0.0,0.0,0.0,32326.0,0.0,0.0,0.0,0.0,3576.0,5489.0,104.0,0.0,0.0,118518.0,18299.0,0.0,3711.0,5892.0,29667.0,33648.0
2022-02-19,1822.0,0.0,0.0,0.0,31698.0,0.0,0.0,0.0,0.0,4304.0,6082.0,110.0,0.0,0.0,118622.0,15754.0,0.0,10038.0,6321.0,48978.0,35890.0
2022-02-20,2002.0,0.0,0.0,0.0,26846.0,0.0,0.0,0.0,0.0,3328.0,4812.0,118.0,0.0,0.0,118519.0,14450.0,0.0,1701.0,6386.0,38788.0,39896.0
2022-02-21,5948.0,0.0,0.0,0.0,47134.0,94.0,0.0,0.0,0.0,5205.0,5811.0,121.0,0.0,0.0,111515.0,15822.0,0.0,4052.0,6231.0,39995.0,36220.0
2022-02-22,6856.0,0.0,0.0,0.0,37391.0,7.0,0.0,0.0,0.0,2624.0,3929.0,102.0,0.0,0.0,108041.0,16419.0,0.0,3952.0,6243.0,32446.0,24297.0
2022-02-23,6842.0,0.0,0.0,0.0,40025.0,0.0,0.0,0.0,0.0,3880.0,6124.0,96.0,0.0,0.0,117042.0,16369.0,0.0,15394.0,6242.0,28786.0,12746.0
2022-02-24,6579.0,0.0,0.0,0.0,33291.0,0.0,0.0,0.0,0.0,4788.0,6107.0,103.0,0.0,0.0,118719.0,15863.0,0.0,7924.0,6340.0,49143.0,24413.0
2022-02-25,5910.0,0.0,0.0,0.0,43328.0,0.0,0.0,0.0,0.0,4991.0,6214.0,117.0,0.0,0.0,118722.0,17421.0,0.0,9768.0,6668.0,31219.0,19558.0
2022-02-26,2386.0,0.0,0.0,0.0,36516.0,0.0,0.0,0.0,0.0,2992.0,4480.0,121.0,0.0,0.0,118776.0,17888.0,0.0,16612.0,6760.0,6543.0,5345.0
2022-02-27,2000.0,0.0,0.0,0.0,28936.0,0.0,0.0,0.0,0.0,3297.0,6156.0,128.0,0.0,0.0,118756.0,14935.0,0.0,19070.0,6406.0,19272.0,18943.0
2022-02-28,2279.0,0.0,0.0,0.0,31263.0,0.0,0.0,0.0,0.0,5401.0,5825.0,141.0,0.0,0.0,118769.0,16709.0,0.0,18722.0,6605.0,24902.0,11809.0
2022-03-01,2297.0,0.0,0.0,0.0,76481.0,0.0,0.0,0.0,0.0,3287.0,4279.0,1150.0,0.0,0.0,118814.0,17886.0,0.0,6459.0,6575.0,2314.0,6081.0
2022-03-02,2355.0,0.0,0.0,0.0,97271.0,0.0,0.0,0.0,0.0,3817.0,5775.0,1131.0,0.0,0.0,118804.0,17238.0,0.0,12993.0,6673.0,4023.0,4135.0
2022-03-03,2338.0,0.0,0.0,0.0,63308.0,124.0,0.0,0.0,0.0,4814.0,5581.0,1126.0,0.0,0.0,118751.0,18099.0,0.0,18286.0,6665.0,4412.0,6860.0
2022-03-04,2336.0,0.0,0.0,0.0,43757.0,91.0,0.0,0.0,0.0,1803.0,2754.0,1103.0,0.0,0.0,118789.0,19777.0,0.0,18508.0,6709.0,1836.0,5574.0
2022-03-05,2314.0,0.0,0.0,0.0,32610.0,28.0,0.0,0.0,0.0,947.0,2013.0,1003.0,0.0,0.0,118798.0,18820.0,0.0,18174.0,6836.0,7472.0,5296.0
2022-03-06,2438.0,0.0,0.0,0.0,29043.0,0.0,0.0,0.0,0.0,1854.0,5940.0,1006.0,0.0,0.0,118238.0,16017.0,0.0,18050.0,6724.0,34965.0,11250.0
2022-03-07,5963.0,0.0,0.0,0.0,47676.0,188.0,0.0,0.0,0.0,4661.0,5326.0,958.0,0.0,0.0,118776.0,18609.0,0.0,20772.0,6550.0,23888.0,15639.0
2022-03-08,7262.0,0.0,0.0,0.0,38554.0,186.0,0.0,0.0,0.0,6175.0,6641.0,845.0,0.0,0.0,118726.0,21102.0,0.0,20896.0,6445.0,20275.0,14230.0
2022-03-09,7228.0,0.0,0.0,0.0,39544.0,0.0,0.0,0.0,0.0,2988.0,3668.0,822.0,0.0,0.0,118746.0,19929.0,0.0,19258.0,6563.0,14048.0,11325.0
2022-03-10,7273.0,0.0,0.0,0.0,40068.0,0.0,0.0,0.0,0.0,4124.0,4694.0,750.0,0.0,0.0,118574.0,19216.0,0.0,20101.0,6406.0,11218.0,14149.0
2022-03-11,6313.0,0.0,0.0,0.0,26162.0,0.0,0.0,0.0,0.0,6287.0,8857.0,734.0,0.0,0.0,118537.0,15881.0,0.0,17825.0,5968.0,36373.0,24370.0
2022-03-12,5790.0,0.0,0.0,0.0,26293.0,0.0,0.0,0.0,0.0,4175.0,6530.0,716.0,0.0,0.0,108511.0,14821.0,0.0,13553.0,6022.0,31044.0,18362.0
2022-03-13,5968.0,0.0,0.0,0.0,33735.0,0.0,0.0,0.0,0.0,2604.0,6026.0,666.0,0.0,0.0,108195.0,13991.0,0.0,15362.0,5260.0,29272.0,20145.0
2022-03-14,7209.0,0.0,0.0,0.0,80142.0,0.0,0.0,0.0,0.0,4056.0,3402.0,675.0,0.0,0.0,116511.0,17197.0,0.0,11914.0,5198.0,6182.0,6759.0
2022-03-15,7037.0,0.0,0.0,0.0,88417.0,0.0,0.0,0.0,0.0,4288.0,4779.0,684.0,0.0,0.0,118397.0,17054.0,0.0,7349.0,4966.0,1922.0,5692.0
2022-03-16,7025.0,0.0,0.0,0.0,59828.0,0.0,0.0,0.0,0.0,2579.0,3797.0,782.0,0.0,0.0,118189.0,18322.0,0.0,8572.0,4943.0,12808.0,9398.0
2022-03-17,6507.0,0.0,0.0,0.0,56944.0,149.0,0.0,0.0,0.0,4546.0,5813.0,788.0,0.0,0.0,118571.0,17854.0,0.0,10954.0,5109.0,14099.0,8944.0
2022-03-18,6881.0,0.0,0.0,0.0,31740.0,0.0,0.0,0.0,0.0,4081.0,5776.0,697.0,0.0,0.0,118503.0,15009.0,0.0,22498.0,5913.0,8936.0,17588.0
2022-03-19,5066.0,0.0,0.0,0.0,25717.0,0.0,0.0,0.0,0.0,3868.0,6592.0,642.0,0.0,0.0,118404.0,10053.0,0.0,22967.0,5879.0,37983.0,28741.0
2022-03-20,6449.0,0.0,0.0,0.0,31887.0,0.0,0.0,0.0,0.0,3637.0,3790.0,621.0,0.0,0.0,118538.0,13717.0,0.0,12345.0,5883.0,11358.0,7818.0
2022-03-21,6502.0,0.0,0.0,0.0,41126.0,41.0,0.0,0.0,0.0,3118.0,6356.0,588.0,0.0,0.0,118324.0,15054.0,0.0,25327.0,6053.0,1594.0,3702.0
2022-03-22,7279.0,0.0,0.0,0.0,54980.0,0.0,0.0,0.0,0.0,4175.0,3607.0,571.0,0.0,0.0,118103.0,17095.0,0.0,25710.0,6374.0,2563.0,6051.0
2022-03-23,7262.0,0.0,0.0,0.0,74818.0,0.0,0.0,0.0,0.0,3952.0,5280.0,533.0,0.0,0.0,118180.0,16909.0,0.0,26611.0,6254.0,120.0,1344.0
2022-03-24,7304.0,0.0,0.0,0.0,65588.0,0.0,0.0,0.0,0.0,3386.0,5189.0,493.0,0.0,0.0,118092.0,16687.0,0.0,26834.0,6239.0,108.0,2848.0
2022-03-25,6569.0,0.0,0.0,0.0,45701.0,0.0,0.0,0.0,0.0,4091.0,5094.0,480.0,0.0,0.0,118152.0,15809.0,0.0,27604.0,6204.0,4518.0,8542.0
2022-03-26,7000.0,0.0,0.0,0.0,29461.0,0.0,0.0,0.0,0.0,3239.0,4617.0,500.0,0.0,0.0,116517.0,14878.0,0.0,27714.0,6034.0,7856.0,15216.0
2022-03-27,6815.0,0.0,0.0,0.0,34705.0,17.0,0.0,0.0,0.0,1700.0,3377.0,481.0,0.0,0.0,113069.0,15522.0,0.0,16201.0,5843.0,5641.0,6585.0
2022-03-28,6862.0,0.0,0.0,0.0,61916.0,43.0,0.0,0.0,0.0,3212.0,5612.0,469.0,0.0,0.0,117807.0,15848.0,0.0,24930.0,5828.0,347.0,1993.0
2022-03-29,7181.0,0.0,0.0,0.0,70793.0,81.0,0.0,0.0,0.0,4777.0,3092.0,450.0,0.0,0.0,116468.0,16756.0,0.0,14298.0,5939.0,4010.0,4647.0
2022-03-30,7179.0,0.0,0.0,0.0,74475.0,20.0,0.0,0.0,0.0,2668.0,4140.0,449.0,0.0,0.0,116426.0,17410.0,0.0,16011.0,6158.0,5838.0,5558.0
2022-03-31,6933.0,0.0,0.0,0.0,39427.0,6.0,0.0,0.0,0.0,3042.0,5535.0,478.0,0.0,0.0,116652.0,15316.0,0.0,11395.0,6304.0,41241.0,9831.0
2022-04-01,6718.0,0.0,0.0,0.0,38322.0,394.0,0.0,0.0,0.0,2697.0,3536.0,474.0,0.0,0.0,114245.0,19437.0,0.0,4177.0,6410.0,51385.0,22199.0
2022-04-02,6880.0,0.0,0.0,0.0,34302.0,0.0,0.0,0.0,0.0,4175.0,4450.0,506.0,0.0,0.0,107294.0,16605.0,0.0,17319.0,6687.0,30378.0,19121.0
2022-04-03,7026.0,0.0,0.0,0.0,42331.0,6.0,0.0,0.0,0.0,3352.0,5066.0,483.0,0.0,0.0,107403.0,18661.0,0.0,22442.0,6907.0,4773.0,3847.0
2022-04-04,6730.0,0.0,0.0,0.0,29406.0,8.0,0.0,0.0,0.0,2517.0,3462.0,482.0,0.0,0.0,109954.0,16619.0,0.0,6709.0,6547.0,49721.0,35839.0
2022-04-05,6636.0,0.0,0.0,0.0,36551.0,0.0,0.0,0.0,0.0,3247.0,3439.0,480.0,0.0,0.0,119774.0,17245.0,0.0,8180.0,6600.0,39399.0,25760.0
2022-04-06,6739.0,0.0,0.0,0.0,27642.0,0.0,0.0,0.0,0.0,4048.0,5303.0,494.0,0.0,0.0,129060.0,15214.0,0.0,6781.0,6474.0,50953.0,34647.0
2022-04-07,4745.0,0.0,0.0,0.0,23214.0,0.0,0.0,0.0,0.0,3224.0,10369.0,602.0,0.0,0.0,131192.0,12411.0,0.0,20552.0,6405.0,43357.0,40768.0
2022-04-08,6347.0,0.0,0.0,0.0,41978.0,36.0,0.0,0.0,0.0,5022.0,1000.0,768.0,0.0,0.0,131987.0,17792.0,0.0,9569.0,6734.0,15903.0,8809.0
2022-04-09,1741.0,0.0,0.0,0.0,27804.0,0.0,0.0,0.0,0.0,4027.0,6320.0,954.0,0.0,0.0,130363.0,15236.0,0.0,27471.0,6475.0,11943.0,12643.0
2022-04-10,2835.0,0.0,0.0,0.0,28405.0,0.0,0.0,0.0,0.0,3927.0,5943.0,1021.0,0.0,0.0,132008.0,15947.0,0.0,27131.0,6692.0,399.0,2050.0
2022-04-11,6233.0,0.0,0.0,0.0,38012.0,0.0,0.0,0.0,0.0,3363.0,4564.0,1003.0,0.0,0.0,131665.0,16194.0,0.0,31173.0,6685.0,18215.0,11986.0
2022-04-12,6852.0,0.0,0.0,0.0,30820.0,0.0,0.0,0.0,0.0,3227.0,4550.0,914.0,0.0,0.0,130996.0,15960.0,0.0,27631.0,6628.0,11092.0,11853.0
2022-04-13,6772.0,0.0,0.0,0.0,43571.0,21.0,0.0,0.0,0.0,2032.0,3218.0,936.0,0.0,0.0,131057.0,16300.0,0.0,13888.0,6535.0,7990.0,1668.0
2022-04-14,6708.0,0.0,0.0,0.0,51552.0,0.0,0.0,0.0,0.0,2758.0,2544.0,946.0,0.0,0.0,131039.0,16769.0,0.0,24745.0,6593.0,1569.0,2365.0
2022-04-15,6505.0,0.0,0.0,0.0,31374.0,0.0,0.0,0.0,0.0,3274.0,4899.0,848.0,0.0,0.0,131272.0,14627.0,0.0,29063.0,6557.0,1778.0,3258.0
2022-04-16,6086.0,0.0,0.0,0.0,27235.0,0.0,0.0,0.0,0.0,3666.0,5128.0,787.0,0.0,0.0,131160.0,13967.0,0.0,35001.0,6574.0,6513.0,10573.0
2022-04-17,6007.0,0.0,0.0,0.0,26040.0,0.0,0.0,0.0,0.0,4154.0,4722.0,736.0,0.0,0.0,129480.0,13626.0,0.0,35837.0,6635.0,4908.0,9060.0
2022-04-18,5454.0,0.0,0.0,0.0,25564.0,0.0,0.0,0.0,0.0,488.0,5784.0,677.0,0.0,0.0,130805.0,13902.0,0.0,32337.0,6605.0,6823.0,5526.0
2022-04-19,6196.0,0.0,0.0,0.0,55625.0,0.0,0.0,0.0,0.0,5529.0,3081.0,627.0,0.0,0.0,130705.0,14798.0,0.0,29356.0,6534.0,5316.0,5113.0
2022-04-20,6848.0,0.0,0.0,0.0,46363.0,23.0,0.0,0.0,0.0,3288.0,4182.0,578.0,0.0,0.0,130601.0,15082.0,0.0,32646.0,6195.0,17950.0,13197.0
2022-04-21,6886.0,0.0,0.0,0.0,45008.0,0.0,0.0,0.0,0.0,2160.0,3100.0,552.0,0.0,0.0,129847.0,14979.0,0.0,34737.0,5431.0,19956.0,14898.0
2022-04-22,6842.0,0.0,0.0,0.0,26813.0,21.0,0.0,0.0,0.0,3710.0,5799.0,541.0,0.0,0.0,127509.0,13255.0,0.0,20853.0,5731.0,26754.0,15371.0
2022-04-23,2097.0,0.0,0.0,0.0,24588.0,0.0,0.0,0.0,0.0,6094.0,6702.0,532.0,0.0,0.0,102725.0,13018.0,0.0,28243.0,5614.0,36191.0,16745.0
2022-04-24,3262.0,0.0,0.0,0.0,22790.0,0.0,0.0,0.0,0.0,1463.0,6544.0,546.0,0.0,0.0,103704.0,13150.0,0.0,32260.0,5609.0,32351.0,14058.0
2022-04-25,5201.0,0.0,0.0,0.0,54059.0,0.0,0.0,0.0,0.0,3608.0,1840.0,477.0,0.0,0.0,106975.0,16376.0,0.0,18902.0,5268.0,16230.0,5944.0
2022-04-26,5355.0,0.0,0.0,0.0,54081.0,3.0,0.0,0.0,0.0,2785.0,4677.0,460.0,0.0,0.0,106559.0,14762.0,0.0,26618.0,5132.0,16225.0,7950.0
2022-04-27,5478.0,0.0,0.0,0.0,60239.0,0.0,0.0,0.0,0.0,5034.0,5145.0,433.0,0.0,0.0,107100.0,14046.0,0.0,34606.0,5062.0,6456.0,6855.0
2022-04-28,4920.0,0.0,0.0,0.0,36569.0,0.0,0.0,0.0,0.0,4702.0,5672.0,434.0,0.0,0.0,111847.0,15662.0,0.0,34004.0,4492.0,8933.0,8474.0
2022-04-29,5460.0,0.0,0.0,0.0,42905.0,4.0,0.0,0.0,0.0,3315.0,5210.0,422.0,0.0,0.0,115440.0,15084.0,0.0,20079.0,3857.0,18571.0,5767.0
2022-04-30,5832.0,0.0,0.0,0.0,32584.0,0.0,0.0,0.0,0.0,3850.0,4832.0,375.0,0.0,0.0,116252.0,14161.0,0.0,21703.0,3847.0,7939.0,8169.0
2022-05-01,4660.0,0.0,0.0,0.0,27345.0,0.0,0.0,0.0,0.0,2069.0,4961.0,427.0,0.0,0.0,117120.0,13703.0,0.0,25935.0,3805.0,42.0,1629.0
2022-05-02,5805.0,0.0,0.0,0.0,42497.0,0.0,0.0,0.0,0.0,4371.0,4197.0,358.0,0.0,0.0,116935.0,13331.0,0.0,34460.0,4237.0,764.0,5824.0
2022-05-03,5801.0,0.0,0.0,0.0,44462.0,6.0,0.0,0.0,0.0,2079.0,3246.0,361.0,0.0,0.0,116988.0,13803.0,0.0,29945.0,4092.0,3324.0,6206.0
2022-05-04,5824.0,0.0,0.0,0.0,60102.0,22.0,0.0,0.0,0.0,4325.0,5923.0,333.0,0.0,0.0,116902.0,15017.0,0.0,31097.0,4163.0,747.0,1996.0
2022-05-05,5900.0,0.0,0.0,0.0,53630.0,7.0,0.0,0.0,0.0,1358.0,427.0,320.0,0.0,0.0,116845.0,16446.0,0.0,19658.0,4015.0,118.0,1987.0
2022-05-06,5759.0,0.0,0.0,0.0,39388.0,1.0,0.0,0.0,0.0,1276.0,1748.0,359.0,0.0,0.0,116767.0,14618.0,0.0,31419.0,3730.0,9486.0,1316.0
2022-05-07,1018.0,0.0,0.0,0.0,27025.0,0.0,0.0,0.0,0.0,2314.0,3294.0,309.0,0.0,0.0,116367.0,13790.0,0.0,26491.0,3849.0,4683.0,4102.0
2022-05-08,1012.0,0.0,0.0,0.0,29339.0,0.0,0.0,0.0,0.0,1712.0,5114.0,374.0,0.0,0.0,116217.0,13647.0,0.0,35606.0,3942.0,12448.0,7143.0
2022-05-09,982.0,0.0,0.0,0.0,42541.0,0.0,0.0,0.0,0.0,3701.0,2554.0,367.0,0.0,0.0,116076.0,14466.0,0.0,35439.0,3813.0,1639.0,3413.0
2022-05-10,933.0,0.0,0.0,0.0,30895.0,0.0,0.0,0.0,0.0,2656.0,5417.0,283.0,0.0,0.0,116878.0,13454.0,0.0,22896.0,3809.0,37287.0,13506.0
2022-05-11,1017.0,0.0,0.0,0.0,34108.0,0.0,0.0,0.0,0.0,3285.0,3965.0,281.0,0.0,0.0,116100.0,11277.0,0.0,35003.0,3873.0,35782.0,15871.0
2022-05-12,1415.0,0.0,0.0,0.0,42534.0,0.0,0.0,0.0,0.0,3990.0,4972.0,263.0,0.0,0.0,116309.0,13281.0,0.0,30089.0,4107.0,18893.0,7472.0
2022-05-13,1589.0,0.0,0.0,0.0,32406.0,0.0,0.0,0.0,0.0,4137.0,4764.0,275.0,0.0,0.0,116346.0,13360.0,0.0,30713.0,4395.0,35978.0,11985.0
2022-05-14,1607.0,0.0,0.0,0.0,32852.0,0.0,0.0,0.0,0.0,3344.0,4957.0,282.0,0.0,0.0,116126.0,12859.0,0.0,37091.0,4493.0,4367.0,3584.0
2022-05-15,1378.0,0.0,0.0,0.0,28816.0,0.0,0.0,0.0,0.0,2675.0,5557.0,304.0,0.0,0.0,115532.0,11007.0,0.0,36117.0,4273.0,10742.0,8802.0
2022-05-16,2614.0,0.0,0.0,0.0,43297.0,0.0,0.0,0.0,0.0,938.0,3589.0,247.0,0.0,0.0,115123.0,13886.0,0.0,23073.0,4373.0,28468.0,12087.0
2022-05-17,1675.0,0.0,0.0,0.0,68589.0,0.0,0.0,0.0,0.0,1295.0,808.0,228.0,0.0,0.0,115066.0,13856.0,0.0,29573.0,4371.0,2870.0,3704.0
2022-05-18,1615.0,0.0,0.0,0.0,69686.0,0.0,0.0,0.0,0.0,2273.0,3031.0,250.0,0.0,0.0,114805.0,13341.0,0.0,33284.0,4485.0,7797.0,5032.0
2022-05-19,1766.0,0.0,0.0,0.0,61322.0,0.0,0.0,0.0,0.0,1181.0,1884.0,303.0,0.0,0.0,114467.0,13170.0,0.0,21602.0,4548.0,7583.0,9456.0
2022-05-20,1918.0,0.0,0.0,0.0,57312.0,0.0,0.0,0.0,0.0,4085.0,2401.0,244.0,0.0,0.0,115362.0,11922.0,0.0,15323.0,4164.0,12523.0,8970.0
2022-05-21,1862.0,0.0,0.0,0.0,30346.0,0.0,0.0,0.0,0.0,4379.0,5338.0,315.0,0.0,0.0,115778.0,12314.0,0.0,31015.0,4777.0,15851.0,8885.0
2022-05-22,1873.0,0.0,0.0,0.0,37015.0,0.0,0.0,0.0,0.0,1202.0,5608.0,244.0,0.0,0.0,115297.0,12618.0,0.0,37007.0,4887.0,182.0,797.0
2022-05-23,5975.0,0.0,0.0,0.0,53063.0,0.0,0.0,0.0,0.0,4094.0,903.0,286.0,0.0,0.0,115188.0,14265.0,0.0,12530.0,4990.0,2791.0,7392.0
2022-05-24,5949.0,0.0,0.0,0.0,45635.0,0.0,0.0,0.0,0.0,2317.0,5427.0,350.0,0.0,0.0,115759.0,14492.0,0.0,26403.0,5654.0,23561.0,14062.0
2022-05-25,3895.0,0.0,0.0,0.0,42232.0,0.0,0.0,0.0,0.0,5656.0,6639.0,292.0,0.0,0.0,115730.0,11969.0,0.0,27402.0,5842.0,35684.0,18846.0
2022-05-26,1910.0,0.0,0.0,0.0,24172.0,0.0,0.0,0.0,0.0,4540.0,6227.0,241.0,0.0,0.0,113040.0,10367.0,0.0,27189.0,6652.0,30578.0,17954.0
2022-05-27,1885.0,0.0,0.0,0.0,23362.0,0.0,0.0,0.0,0.0,6819.0,9638.0,220.0,0.0,0.0,114977.0,10148.0,0.0,34590.0,6530.0,11225.0,13401.0
2022-05-28,2364.0,0.0,0.0,0.0,24520.0,0.0,0.0,0.0,0.0,3790.0,4237.0,254.0,0.0,0.0,114700.0,13121.0,0.0,32262.0,6482.0,9904.0,9928.0
