Date,Biomass - Actual Aggregated [MW],Energy storage - Actual Aggregated [MW],Fossil Brown coal/Lignite - Actual Aggregated [MW],Fossil Coal-derived gas - Actual Aggregated [MW],Fossil Gas - Actual Aggregated [MW],Fossil Hard coal - Actual Aggregated [MW],Fossil Oil - Actual Aggregated [MW],Fossil Oil shale - Actual Aggregated [MW],Fossil Peat - Actual Aggregated [MW],Geothermal - Actual Aggregated [MW],Hydro Pumped Storage - Actual Aggregated [MW],Hydro Pumped Storage - Actual Consumption [MW],Hydro Run-of-river and poundage - Actual Aggregated [MW],Hydro Water Reservoir - Actual Aggregated [MW],Marine - Actual Aggregated [MW],Nuclear - Actual Aggregated [MW],Other - Actual Aggregated [MW],Other renewable - Actual Aggregated [MW],Waste - Actual Aggregated [MW],Wind Offshore - Actual Aggregated [MW],Wind Onshore - Actual Aggregated [MW]
2020-08-29,4867.0,0.0,84029.0,261.0,23704.0,175466.0,4321.0,0.0,0.0,0.0,840.0,0.0,2603.0,267.0,0.0,0.0,0.0,0.0,0.0,0.0,29837.0
2020-08-30,5871.0,0.0,84498.0,298.0,23639.0,142089.0,4352.0,0.0,0.0,0.0,831.0,0.0,2622.0,240.0,0.0,0.0,0.0,0.0,0.0,0.0,13187.0
2020-08-31,5890.0,0.0,105163.0,289.0,25120.0,199059.0,4390.0,0.0,0.0,0.0,1373.0,0.0,3178.0,213.0,0.0,0.0,0.0,0.0,0.0,0.0,31027.0
2020-09-01,5849.0,0.0,108035.0,254.0,27199.0,195590.0,4325.0,0.0,0.0,0.0,2400.0,0.0,3434.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,29855.0
2020-09-02,5322.0,0.0,106394.0,251.0,29410.0,201801.0,4284.0,0.0,0.0,0.0,1112.0,0.0,3308.0,160.0,0.0,0.0,0.0,0.0,0.0,0.0,23477.0
2020-09-03,5726.0,0.0,98833.0,285.0,29108.0,191165.0,4331.0,0.0,0.0,0.0,2614.0,0.0,3304.0,160.0,0.0,0.0,0.0,0.0,0.0,0.0,43594.0
2020-09-04,5876.0,0.0,108271.0,253.0,28642.0,194015.0,4352.0,0.0,0.0,0.0,1943.0,0.0,3301.0,240.0,0.0,0.0,0.0,0.0,0.0,0.0,34897.0
2020-09-05,5895.0,0.0,94348.0,246.0,28711.0,161278.0,4200.0,0.0,0.0,0.0,1683.0,0.0,3226.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,23030.0
2020-09-06,5741.0,0.0,72088.0,246.0,26772.0,153758.0,4206.0,0.0,0.0,0.0,204.0,0.0,3219.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,21987.0
2020-09-07,5873.0,0.0,96885.0,246.0,29123.0,194287.0,4151.0,0.0,0.0,0.0,1535.0,0.0,3511.0,146.0,0.0,0.0,0.0,0.0,0.0,0.0,21905.0
2020-09-08,5879.0,0.0,90066.0,265.0,29344.0,183866.0,4174.0,0.0,0.0,0.0,1639.0,0.0,3497.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0,64743.0
2020-09-09,5878.0,0.0,102819.0,244.0,27284.0,186214.0,4169.0,0.0,0.0,0.0,2753.0,0.0,3534.0,430.0,0.0,0.0,0.0,0.0,0.0,0.0,47138.0
2020-09-10,5889.0,0.0,107553.0,258.0,29885.0,187634.0,4268.0,0.0,0.0,0.0,1307.0,0.0,3121.0,253.0,0.0,0.0,0.0,0.0,0.0,0.0,55061.0
2020-09-11,5887.0,0.0,105163.0,281.0,37979.0,199190.0,4395.0,0.0,0.0,0.0,2434.0,0.0,3167.0,392.0,0.0,0.0,0.0,0.0,0.0,0.0,9450.0
2020-09-12,5889.0,0.0,84407.0,275.0,36688.0,162017.0,3990.0,0.0,0.0,0.0,1882.0,0.0,3101.0,257.0,0.0,0.0,0.0,0.0,0.0,0.0,37414.0
2020-09-13,5884.0,0.0,66418.0,273.0,37318.0,153712.0,3933.0,0.0,0.0,0.0,1440.0,0.0,3208.0,172.0,0.0,0.0,0.0,0.0,0.0,0.0,33636.0
2020-09-14,5885.0,0.0,103162.0,271.0,41205.0,213045.0,3958.0,0.0,0.0,0.0,3256.0,0.0,3286.0,172.0,0.0,0.0,0.0,0.0,0.0,0.0,21368.0
2020-09-15,5888.0,0.0,118923.0,236.0,42218.0,224214.0,4062.0,0.0,0.0,0.0,2936.0,0.0,3231.0,258.0,0.0,0.0,0.0,0.0,0.0,0.0,20727.0
2020-09-16,5779.0,0.0,108884.0,308.0,41757.0,203838.0,4203.0,0.0,0.0,0.0,5430.0,0.0,3292.0,215.0,0.0,0.0,0.0,0.0,0.0,0.0,33720.0
2020-09-17,5879.0,0.0,101605.0,293.0,40989.0,198911.0,4116.0,0.0,0.0,0.0,1555.0,0.0,3101.0,129.0,0.0,0.0,0.0,0.0,0.0,0.0,56341.0
2020-09-18,5885.0,0.0,99733.0,275.0,37269.0,215748.0,4087.0,0.0,0.0,0.0,491.0,0.0,2842.0,215.0,0.0,0.0,0.0,0.0,0.0,0.0,15727.0
2020-09-19,5879.0,0.0,93204.0,268.0,37745.0,178613.0,4167.0,0.0,0.0,0.0,1027.0,0.0,2656.0,129.0,0.0,0.0,0.0,0.0,0.0,0.0,7536.0
2020-09-20,5512.0,0.0,70826.0,285.0,35695.0,156092.0,4119.0,0.0,0.0,0.0,1048.0,0.0,2461.0,86.0,0.0,0.0,0.0,0.0,0.0,0.0,12009.0
2020-09-21,5880.0,0.0,100112.0,121.0,36857.0,223404.0,4327.0,0.0,0.0,0.0,4265.0,0.0,2641.0,215.0,0.0,0.0,0.0,0.0,0.0,0.0,5865.0
2020-09-22,5839.0,0.0,99813.0,0.0,36072.0,234356.0,4311.0,0.0,0.0,0.0,3535.0,0.0,2698.0,172.0,0.0,0.0,0.0,0.0,0.0,0.0,25024.0
2020-09-23,5526.0,0.0,102205.0,0.0,39110.0,219090.0,4198.0,0.0,0.0,0.0,2429.0,0.0,2511.0,129.0,0.0,0.0,0.0,0.0,0.0,0.0,30570.0
2020-09-24,5141.0,0.0,101018.0,0.0,43188.0,225014.0,4245.0,0.0,0.0,0.0,1546.0,0.0,2589.0,215.0,0.0,0.0,0.0,0.0,0.0,0.0,23169.0
2020-09-25,5648.0,0.0,116046.0,0.0,43461.0,194595.0,4100.0,0.0,0.0,0.0,4591.0,0.0,2481.0,216.0,0.0,0.0,0.0,0.0,0.0,0.0,41736.0
2020-09-26,6711.0,0.0,102803.0,45.0,42623.0,155488.0,3949.0,0.0,0.0,0.0,1303.0,0.0,2526.0,215.0,0.0,0.0,0.0,0.0,0.0,0.0,45794.0
2020-09-27,6561.0,0.0,75277.0,230.0,43294.0,159985.0,4100.0,0.0,0.0,0.0,1059.0,0.0,2648.0,129.0,0.0,0.0,0.0,0.0,0.0,0.0,35153.0
2020-09-28,6695.0,0.0,111523.0,235.0,44494.0,216967.0,4319.0,0.0,0.0,0.0,2873.0,0.0,2937.0,215.0,0.0,0.0,0.0,0.0,0.0,0.0,20063.0
2020-09-29,6845.0,0.0,117125.0,314.0,40449.0,235024.0,4079.0,0.0,0.0,0.0,2127.0,0.0,3126.0,301.0,0.0,0.0,0.0,0.0,0.0,0.0,14011.0
2020-09-30,6914.0,0.0,111135.0,426.0,36433.0,219804.0,3927.0,0.0,0.0,0.0,2259.0,0.0,3102.0,425.0,0.0,0.0,0.0,0.0,0.0,0.0,27198.0
2020-10-01,5928.0,0.0,114953.0,605.0,37123.0,230432.0,4170.0,0.0,0.0,0.0,4665.0,0.0,3078.0,731.0,0.0,0.0,0.0,0.0,0.0,0.0,17994.0
2020-10-02,5890.0,0.0,117760.0,580.0,36826.0,215457.0,4258.0,0.0,0.0,0.0,2043.0,0.0,3015.0,731.0,0.0,0.0,0.0,0.0,0.0,0.0,40624.0
2020-10-03,6906.0,0.0,71718.0,659.0,31817.0,154110.0,3765.0,0.0,0.0,0.0,1964.0,0.0,3220.0,607.0,0.0,0.0,0.0,0.0,0.0,0.0,89180.0
2020-10-04,6530.0,0.0,70585.0,662.0,28804.0,149023.0,3897.0,0.0,0.0,0.0,1068.0,0.0,3114.0,516.0,0.0,0.0,0.0,0.0,0.0,0.0,57901.0
2020-10-05,6809.0,0.0,107259.0,637.0,29055.0,202290.0,4307.0,0.0,0.0,0.0,3590.0,0.0,3641.0,430.0,0.0,0.0,0.0,0.0,0.0,0.0,36990.0
2020-10-06,6895.0,0.0,102215.0,707.0,28330.0,202762.0,3961.0,0.0,0.0,0.0,2136.0,0.0,4027.0,344.0,0.0,0.0,0.0,0.0,0.0,0.0,59512.0
2020-10-07,6996.0,0.0,103813.0,718.0,31682.0,238788.0,3934.0,0.0,0.0,0.0,1047.0,0.0,4401.0,344.0,0.0,0.0,0.0,0.0,0.0,0.0,28736.0
2020-10-08,6712.0,0.0,102100.0,703.0,32638.0,220330.0,3801.0,0.0,0.0,0.0,5219.0,0.0,4169.0,301.0,0.0,0.0,0.0,0.0,0.0,0.0,39830.0
2020-10-09,6983.0,0.0,115176.0,656.0,37640.0,212327.0,3877.0,0.0,0.0,0.0,1513.0,0.0,4072.0,430.0,0.0,0.0,0.0,0.0,0.0,0.0,38985.0
2020-10-10,6874.0,0.0,94690.0,682.0,35935.0,179670.0,4121.0,0.0,0.0,0.0,2400.0,0.0,3901.0,430.0,0.0,0.0,0.0,0.0,0.0,0.0,26332.0
2020-10-11,6546.0,0.0,81160.0,662.0,30267.0,175441.0,3979.0,0.0,0.0,0.0,552.0,0.0,3689.0,344.0,0.0,0.0,0.0,0.0,0.0,0.0,16262.0
2020-10-12,7001.0,0.0,108923.0,655.0,37167.0,230589.0,4157.0,0.0,0.0,0.0,3331.0,0.0,4231.0,511.0,0.0,0.0,0.0,0.0,0.0,0.0,10807.0
2020-10-13,6991.0,0.0,110985.0,607.0,38050.0,213578.0,4176.0,0.0,0.0,0.0,4223.0,0.0,4734.0,1032.0,0.0,0.0,0.0,0.0,0.0,0.0,48709.0
2020-10-14,6908.0,0.0,97595.0,616.0,36836.0,199222.0,4014.0,0.0,0.0,0.0,4575.0,0.0,4655.0,1032.0,0.0,0.0,0.0,0.0,0.0,0.0,89368.0
2020-10-15,6980.0,0.0,109573.0,579.0,38145.0,226164.0,4249.0,0.0,0.0,0.0,2194.0,0.0,5096.0,1032.0,0.0,0.0,0.0,0.0,0.0,0.0,32676.0
2020-10-16,6997.0,0.0,99269.0,617.0,37789.0,237764.0,4361.0,0.0,0.0,0.0,4811.0,0.0,5666.0,1023.0,0.0,0.0,0.0,0.0,0.0,0.0,16817.0
2020-10-17,6915.0,0.0,89368.0,651.0,37497.0,207456.0,4637.0,0.0,0.0,0.0,2566.0,0.0,5572.0,1016.0,0.0,0.0,0.0,0.0,0.0,0.0,11385.0
2020-10-18,6483.0,0.0,71148.0,623.0,35296.0,158755.0,4355.0,0.0,0.0,0.0,1813.0,0.0,6098.0,1022.0,0.0,0.0,0.0,0.0,0.0,0.0,68537.0
2020-10-19,6934.0,0.0,97267.0,626.0,36000.0,208392.0,4634.0,0.0,0.0,0.0,3584.0,0.0,6799.0,1032.0,0.0,0.0,0.0,0.0,0.0,0.0,44641.0
2020-10-20,6971.0,0.0,95253.0,619.0,35254.0,212398.0,4317.0,0.0,0.0,0.0,5218.0,0.0,6671.0,817.0,0.0,0.0,0.0,0.0,0.0,0.0,43448.0
2020-10-21,7017.0,0.0,104584.0,616.0,35205.0,209471.0,4204.0,0.0,0.0,0.0,4428.0,0.0,6633.0,817.0,0.0,0.0,0.0,0.0,0.0,0.0,54095.0
2020-10-22,7037.0,0.0,102703.0,661.0,34750.0,179159.0,3978.0,0.0,0.0,0.0,2045.0,0.0,6432.0,774.0,0.0,0.0,0.0,0.0,0.0,0.0,92076.0
2020-10-23,6781.0,0.0,106269.0,639.0,34923.0,206125.0,4094.0,0.0,0.0,0.0,2235.0,0.0,6367.0,817.0,0.0,0.0,0.0,0.0,0.0,0.0,42417.0
2020-10-24,3766.0,0.0,77398.0,695.0,35091.0,197307.0,3973.0,0.0,0.0,0.0,2101.0,0.0,6078.0,435.0,0.0,0.0,0.0,0.0,0.0,0.0,33469.0
2020-10-25,6754.0,0.0,51191.0,730.0,34642.0,189044.0,4190.0,0.0,0.0,0.0,3365.0,0.0,5628.0,511.0,0.0,0.0,0.0,0.0,0.0,0.0,51642.0
2020-10-26,7000.0,0.0,89581.0,719.0,35902.0,220478.0,4112.0,0.0,0.0,0.0,5089.0,0.0,5222.0,406.0,0.0,0.0,0.0,0.0,0.0,0.0,37068.0
2020-10-27,7010.0,0.0,102638.0,657.0,35532.0,224180.0,4107.0,0.0,0.0,0.0,4145.0,0.0,5044.0,464.0,0.0,0.0,0.0,0.0,0.0,0.0,29156.0
2020-10-28,7022.0,0.0,100921.0,684.0,36235.0,219288.0,4223.0,0.0,0.0,0.0,4736.0,0.0,5152.0,406.0,0.0,0.0,0.0,0.0,0.0,0.0,45225.0
2020-10-29,6976.0,0.0,107543.0,1046.0,35918.0,215273.0,3870.0,0.0,0.0,0.0,2567.0,0.0,4931.0,349.0,0.0,0.0,0.0,0.0,0.0,0.0,51808.0
2020-10-30,7005.0,0.0,114571.0,1085.0,36400.0,225552.0,3832.0,0.0,0.0,0.0,2740.0,0.0,4963.0,348.0,0.0,0.0,0.0,0.0,0.0,0.0,28152.0
2020-10-31,7000.0,0.0,94754.0,1230.0,36229.0,190012.0,3927.0,0.0,0.0,0.0,3309.0,0.0,4966.0,387.0,0.0,0.0,0.0,0.0,0.0,0.0,13109.0
2020-11-01,6533.0,0.0,69298.0,1209.0,35876.0,164901.0,4000.0,0.0,0.0,0.0,2882.0,0.0,5050.0,387.0,0.0,0.0,0.0,0.0,0.0,0.0,37685.0
2020-11-02,7035.0,0.0,99659.0,1220.0,38158.0,202198.0,3846.0,0.0,0.0,0.0,3552.0,0.0,4992.0,516.0,0.0,0.0,0.0,0.0,0.0,0.0,56932.0
2020-11-03,7031.0,0.0,108274.0,1232.0,40904.0,234761.0,3601.0,0.0,0.0,0.0,3006.0,0.0,4889.0,516.0,0.0,0.0,0.0,0.0,0.0,0.0,28462.0
2020-11-04,6936.0,0.0,95666.0,1178.0,45964.0,224581.0,3600.0,0.0,0.0,0.0,2046.0,0.0,4886.0,516.0,0.0,0.0,0.0,0.0,0.0,0.0,42224.0
2020-11-05,7009.0,0.0,76711.0,1210.0,47969.0,212114.0,3600.0,0.0,0.0,0.0,4714.0,0.0,5065.0,516.0,0.0,0.0,0.0,0.0,0.0,0.0,74887.0
2020-11-06,6800.0,0.0,87664.0,1199.0,47256.0,233129.0,3600.0,0.0,0.0,0.0,3531.0,0.0,4833.0,516.0,0.0,0.0,0.0,0.0,0.0,0.0,47315.0
2020-11-07,7011.0,0.0,86538.0,1167.0,42755.0,205968.0,3600.0,0.0,0.0,0.0,1772.0,0.0,4749.0,602.0,0.0,0.0,0.0,0.0,0.0,0.0,14745.0
2020-11-08,6547.0,0.0,84541.0,1055.0,32834.0,179945.0,3600.0,0.0,0.0,0.0,929.0,0.0,4779.0,344.0,0.0,0.0,0.0,0.0,0.0,0.0,6315.0
2020-11-09,6894.0,0.0,105707.0,1146.0,32816.0,237104.0,3613.0,0.0,0.0,0.0,5206.0,0.0,5092.0,602.0,0.0,0.0,0.0,0.0,0.0,0.0,8128.0
2020-11-10,7000.0,0.0,107005.0,1280.0,38510.0,239679.0,3613.0,0.0,0.0,0.0,3113.0,0.0,4987.0,516.0,0.0,0.0,0.0,0.0,0.0,0.0,12520.0
2020-11-11,6497.0,0.0,88942.0,1293.0,40137.0,216973.0,3600.0,0.0,0.0,0.0,1059.0,0.0,4888.0,344.0,0.0,0.0,0.0,0.0,0.0,0.0,6829.0
2020-11-12,7005.0,0.0,95840.0,1294.0,42365.0,246747.0,3600.0,0.0,0.0,0.0,4294.0,0.0,4872.0,430.0,0.0,0.0,0.0,0.0,0.0,0.0,15663.0
2020-11-13,7002.0,0.0,97431.0,1275.0,47362.0,246069.0,3600.0,0.0,0.0,0.0,2358.0,0.0,4848.0,430.0,0.0,0.0,0.0,0.0,0.0,0.0,21397.0
2020-11-14,7006.0,0.0,92582.0,1276.0,41633.0,200652.0,3600.0,0.0,0.0,0.0,1864.0,0.0,4444.0,387.0,0.0,0.0,0.0,0.0,0.0,0.0,20970.0
2020-11-15,6531.0,0.0,76487.0,1282.0,36614.0,166540.0,3600.0,0.0,0.0,0.0,3512.0,0.0,4268.0,215.0,0.0,0.0,0.0,0.0,0.0,0.0,45078.0
2020-11-16,6991.0,0.0,100529.0,1286.0,37602.0,224692.0,3600.0,0.0,0.0,0.0,3444.0,0.0,4447.0,290.0,0.0,0.0,0.0,0.0,0.0,0.0,48871.0
2020-11-17,6979.0,0.0,101807.0,1291.0,39245.0,226307.0,3600.0,0.0,0.0,0.0,4890.0,0.0,4338.0,348.0,0.0,0.0,0.0,0.0,0.0,0.0,46270.0
2020-11-18,7006.0,0.0,104796.0,1271.0,42986.0,211989.0,3600.0,0.0,0.0,0.0,5348.0,0.0,4206.0,290.0,0.0,0.0,0.0,0.0,0.0,0.0,61599.0
2020-11-19,6995.0,0.0,92033.0,1292.0,44694.0,192252.0,3600.0,0.0,0.0,0.0,3523.0,0.0,4132.0,348.0,0.0,0.0,0.0,0.0,0.0,0.0,117902.0
2020-11-20,6790.0,0.0,96032.0,1424.0,47378.0,219124.0,3600.0,0.0,0.0,0.0,1933.0,0.0,4331.0,261.0,0.0,0.0,0.0,0.0,0.0,0.0,73112.0
2020-11-21,4411.0,0.0,78558.0,1511.0,47384.0,184415.0,3600.0,0.0,0.0,0.0,4332.0,0.0,4253.0,348.0,0.0,0.0,0.0,0.0,0.0,0.0,74378.0
2020-11-22,6163.0,0.0,53455.0,1479.0,42089.0,165391.0,3600.0,0.0,0.0,0.0,3384.0,0.0,3886.0,232.0,0.0,0.0,0.0,0.0,0.0,0.0,114946.0
2020-11-23,6376.0,0.0,95438.0,1415.0,47439.0,211964.0,3600.0,0.0,0.0,0.0,3426.0,0.0,4090.0,174.0,0.0,0.0,0.0,0.0,0.0,0.0,98195.0
2020-11-24,6930.0,0.0,106443.0,1377.0,47500.0,226386.0,3600.0,0.0,0.0,0.0,3548.0,0.0,3892.0,187.0,0.0,0.0,0.0,0.0,0.0,0.0,67555.0
2020-11-25,6933.0,0.0,113492.0,1346.0,48159.0,243417.0,3600.0,0.0,0.0,0.0,4322.0,0.0,3897.0,232.0,0.0,0.0,0.0,0.0,0.0,0.0,34670.0
2020-11-26,6968.0,0.0,109709.0,1221.0,45375.0,253300.0,3600.0,0.0,0.0,0.0,4486.0,0.0,3913.0,203.0,0.0,0.0,0.0,0.0,0.0,0.0,48461.0
2020-11-27,6935.0,0.0,108223.0,1347.0,46682.0,265103.0,3600.0,0.0,0.0,0.0,4114.0,0.0,3913.0,345.0,0.0,0.0,0.0,0.0,0.0,0.0,32488.0
2020-11-28,6956.0,0.0,92539.0,1375.0,42460.0,228322.0,3600.0,0.0,0.0,0.0,4051.0,0.0,3778.0,258.0,0.0,0.0,0.0,0.0,0.0,0.0,23443.0
2020-11-29,6460.0,0.0,88370.0,1291.0,47534.0,197189.0,3600.0,0.0,0.0,0.0,1360.0,0.0,3546.0,215.0,0.0,0.0,0.0,0.0,0.0,0.0,18165.0
2020-11-30,6862.0,0.0,104705.0,1228.0,47628.0,256072.0,3600.0,0.0,0.0,0.0,4524.0,0.0,3737.0,215.0,0.0,0.0,0.0,0.0,0.0,0.0,25214.0
2020-12-01,6467.0,0.0,102419.0,1245.0,46719.0,264849.0,3600.0,0.0,0.0,0.0,5537.0,0.0,3794.0,172.0,0.0,0.0,0.0,0.0,0.0,0.0,33092.0
2020-12-02,3975.0,0.0,112069.0,1172.0,47613.0,277435.0,3600.0,0.0,0.0,0.0,5701.0,0.0,3679.0,129.0,0.0,0.0,0.0,0.0,0.0,0.0,33253.0
2020-12-03,4462.0,0.0,104672.0,1208.0,45580.0,265246.0,3613.0,0.0,0.0,0.0,5825.0,0.0,3679.0,215.0,0.0,0.0,0.0,0.0,0.0,0.0,63910.0
2020-12-04,4720.0,0.0,88898.0,1253.0,46906.0,233816.0,3600.0,0.0,0.0,0.0,4097.0,0.0,3784.0,215.0,0.0,0.0,0.0,0.0,0.0,0.0,90295.0
2020-12-05,4735.0,0.0,71925.0,1285.0,46887.0,182714.0,3600.0,0.0,0.0,0.0,3729.0,0.0,3543.0,172.0,0.0,0.0,0.0,0.0,0.0,0.0,103472.0
2020-12-06,4331.0,0.0,59610.0,1292.0,45463.0,166104.0,3600.0,0.0,0.0,0.0,3666.0,0.0,3342.0,129.0,0.0,0.0,0.0,0.0,0.0,0.0,123955.0
2020-12-07,4681.0,0.0,87573.0,1287.0,45213.0,216028.0,3613.0,0.0,0.0,0.0,4975.0,0.0,3341.0,215.0,0.0,0.0,0.0,0.0,0.0,0.0,115324.0
2020-12-08,4658.0,0.0,96086.0,1289.0,47462.0,252021.0,3600.0,0.0,0.0,0.0,4720.0,0.0,3439.0,215.0,0.0,0.0,0.0,0.0,0.0,0.0,84100.0
2020-12-09,4641.0,0.0,102186.0,1252.0,45406.0,275172.0,3600.0,0.0,0.0,0.0,5637.0,0.0,3363.0,129.0,0.0,0.0,0.0,0.0,0.0,0.0,65886.0
2020-12-10,4650.0,0.0,101509.0,1273.0,48292.0,290623.0,3600.0,0.0,0.0,0.0,5834.0,0.0,3383.0,215.0,0.0,0.0,0.0,0.0,0.0,0.0,24465.0
2020-12-11,5049.0,0.0,100823.0,1274.0,48888.0,265582.0,3600.0,0.0,0.0,0.0,3058.0,0.0,3380.0,301.0,0.0,0.0,0.0,0.0,0.0,0.0,22279.0
2020-12-12,6532.0,0.0,87776.0,1270.0,49095.0,230118.0,3600.0,0.0,0.0,0.0,2059.0,0.0,3298.0,172.0,0.0,0.0,0.0,0.0,0.0,0.0,36122.0
2020-12-13,6178.0,0.0,79303.0,1286.0,48144.0,214626.0,3600.0,0.0,0.0,0.0,992.0,0.0,3069.0,129.0,0.0,0.0,0.0,0.0,0.0,0.0,7403.0
2020-12-14,6517.0,0.0,101100.0,1280.0,45832.0,269385.0,3600.0,0.0,0.0,0.0,4582.0,0.0,3568.0,172.0,0.0,0.0,0.0,0.0,0.0,0.0,24108.0
2020-12-15,6508.0,0.0,98431.0,1266.0,48001.0,248428.0,3600.0,0.0,0.0,0.0,4998.0,0.0,3374.0,172.0,0.0,0.0,0.0,0.0,0.0,0.0,50534.0
2020-12-16,6720.0,0.0,100900.0,1232.0,48863.0,269061.0,3600.0,0.0,0.0,0.0,4635.0,0.0,3304.0,172.0,0.0,0.0,0.0,0.0,0.0,0.0,22713.0
2020-12-17,6719.0,0.0,96687.0,1049.0,48207.0,250739.0,3600.0,0.0,0.0,0.0,5147.0,0.0,3556.0,172.0,0.0,0.0,0.0,0.0,0.0,0.0,44858.0
2020-12-18,6716.0,0.0,106666.0,1318.0,48254.0,246367.0,3600.0,0.0,0.0,0.0,2467.0,0.0,3168.0,172.0,0.0,0.0,0.0,0.0,0.0,0.0,35688.0
2020-12-19,6495.0,0.0,98409.0,1358.0,49581.0,204193.0,3600.0,0.0,0.0,0.0,3050.0,0.0,3349.0,129.0,0.0,0.0,0.0,0.0,0.0,0.0,37334.0
2020-12-20,6177.0,0.0,79638.0,1354.0,48130.0,184042.0,3600.0,0.0,0.0,0.0,4313.0,0.0,3259.0,129.0,0.0,0.0,0.0,0.0,0.0,0.0,49193.0
2020-12-21,5886.0,0.0,118200.0,1312.0,48751.0,233221.0,3613.0,0.0,0.0,0.0,5597.0,0.0,3249.0,172.0,0.0,0.0,0.0,0.0,0.0,0.0,39164.0
2020-12-22,5152.0,0.0,95951.0,1372.0,47610.0,212695.0,3600.0,0.0,0.0,0.0,3564.0,0.0,3423.0,129.0,0.0,0.0,0.0,0.0,0.0,0.0,99285.0
2020-12-23,6875.0,0.0,104862.0,1367.0,48673.0,231781.0,3600.0,0.0,0.0,0.0,4855.0,0.0,3362.0,172.0,0.0,0.0,0.0,0.0,0.0,0.0,34514.0
2020-12-24,6862.0,0.0,59943.0,1372.0,39167.0,181510.0,3600.0,0.0,0.0,0.0,2068.0,0.0,3363.0,129.0,0.0,0.0,0.0,0.0,0.0,0.0,72843.0
2020-12-25,6273.0,0.0,56308.0,1385.0,30563.0,164505.0,3600.0,0.0,0.0,0.0,3318.0,0.0,3561.0,215.0,0.0,0.0,0.0,0.0,0.0,0.0,46467.0
2020-12-26,6372.0,0.0,54304.0,1430.0,30169.0,164931.0,3600.0,0.0,0.0,0.0,4266.0,0.0,3675.0,387.0,0.0,0.0,0.0,0.0,0.0,0.0,58080.0
2020-12-27,6207.0,0.0,34430.0,1472.0,30212.0,155901.0,3600.0,0.0,0.0,0.0,5196.0,0.0,3727.0,258.0,0.0,0.0,0.0,0.0,0.0,0.0,121453.0
2020-12-28,6307.0,0.0,76931.0,1441.0,33001.0,195766.0,3600.0,0.0,0.0,0.0,4394.0,0.0,3890.0,258.0,0.0,0.0,0.0,0.0,0.0,0.0,104506.0
2020-12-29,6713.0,0.0,87424.0,1486.0,34696.0,197358.0,3600.0,0.0,0.0,0.0,4096.0,0.0,4375.0,258.0,0.0,0.0,0.0,0.0,0.0,0.0,81466.0
2020-12-30,6576.0,0.0,108320.0,1474.0,37300.0,194668.0,3600.0,0.0,0.0,0.0,5321.0,0.0,4473.0,301.0,0.0,0.0,0.0,0.0,0.0,0.0,40010.0
2020-12-31,6054.0,0.0,83474.0,1477.0,41493.0,208311.0,5392.0,0.0,0.0,0.0,3660.0,0.0,4450.0,301.0,0.0,0.0,0.0,0.0,0.0,0.0,22578.0
2021-01-01,5764.0,0.0,78967.0,1509.0,45374.0,202713.0,6581.0,0.0,0.0,0.0,1669.0,0.0,4250.0,258.0,0.0,0.0,0.0,0.0,0.0,0.0,8709.0
2021-01-02,5777.0,0.0,96370.0,1580.0,44953.0,205000.0,6847.0,0.0,0.0,0.0,4173.0,0.0,4446.0,344.0,0.0,0.0,0.0,0.0,0.0,0.0,9903.0
2021-01-03,5757.0,0.0,69974.0,1646.0,44541.0,188610.0,7252.0,0.0,0.0,0.0,3982.0,0.0,4171.0,215.0,0.0,0.0,0.0,0.0,0.0,0.0,41929.0
2021-01-04,5695.0,0.0,108140.0,1674.0,45492.0,235127.0,7620.0,0.0,0.0,0.0,3857.0,0.0,4536.0,258.0,0.0,0.0,0.0,0.0,0.0,0.0,30289.0
2021-01-05,5762.0,0.0,120433.0,1512.0,41711.0,239346.0,7593.0,0.0,0.0,0.0,2410.0,0.0,4595.0,215.0,0.0,0.0,0.0,0.0,0.0,0.0,56582.0
2021-01-06,5628.0,0.0,122423.0,1568.0,36436.0,221706.0,6877.0,0.0,0.0,0.0,1714.0,0.0,4524.0,172.0,0.0,0.0,0.0,0.0,0.0,0.0,14784.0
2021-01-07,5720.0,0.0,119946.0,1530.0,46366.0,292224.0,7733.0,0.0,0.0,0.0,5156.0,0.0,4660.0,344.0,0.0,0.0,0.0,0.0,0.0,0.0,12591.0
2021-01-08,5771.0,0.0,133663.0,1461.0,46699.0,285502.0,7759.0,0.0,0.0,0.0,3635.0,0.0,4962.0,344.0,0.0,0.0,0.0,0.0,0.0,0.0,12295.0
2021-01-09,5782.0,0.0,117021.0,1470.0,45273.0,241595.0,7712.0,0.0,0.0,0.0,1491.0,0.0,4830.0,215.0,0.0,0.0,0.0,0.0,0.0,0.0,12785.0
2021-01-10,5534.0,0.0,106533.0,1471.0,44734.0,202689.0,7559.0,0.0,0.0,0.0,3573.0,0.0,4859.0,172.0,0.0,0.0,0.0,0.0,0.0,0.0,16486.0
2021-01-11,5753.0,0.0,114255.0,1446.0,44411.0,230720.0,7546.0,0.0,0.0,0.0,5249.0,0.0,5489.0,215.0,0.0,0.0,0.0,0.0,0.0,0.0,68089.0
