"Time (CET/CEST)","Day-ahead Total Load Forecast [MW] - BZN|DE-LU","Actual Total Load [MW] - BZN|DE-LU"
"27.11.2022 03:30 - 27.11.2022 03:45","44290","40202"
"27.11.2022 03:45 - 27.11.2022 04:00","44337","40175"
"27.11.2022 04:00 - 27.11.2022 04:15","44810","40424"
"27.11.2022 04:15 - 27.11.2022 04:30","44797","40293"
"27.11.2022 04:30 - 27.11.2022 04:45","44964","40249"
"27.11.2022 04:45 - 27.11.2022 05:00","45179","40368"
"27.11.2022 05:00 - 27.11.2022 05:15","45892","40723"
"27.11.2022 05:15 - 27.11.2022 05:30","45788","40811"
"27.11.2022 05:30 - 27.11.2022 05:45","45909","40771"
"27.11.2022 05:45 - 27.11.2022 06:00","45974","40771"
"27.11.2022 06:00 - 27.11.2022 06:15","46386","40995"
"27.11.2022 06:15 - 27.11.2022 06:30","45531","41174"
"27.11.2022 06:30 - 27.11.2022 06:45","45552","41395"
"27.11.2022 06:45 - 27.11.2022 07:00","45392","41859"
"27.11.2022 07:00 - 27.11.2022 07:15","45692","42518"
"27.11.2022 07:15 - 27.11.2022 07:30","46224","42573"
"27.11.2022 07:30 - 27.11.2022 07:45","46900","43004"
"27.11.2022 07:45 - 27.11.2022 08:00","47579","43525"
"27.11.2022 08:00 - 27.11.2022 08:15","48519","44780"
"27.11.2022 08:15 - 27.11.2022 08:30","49169","45867"
"27.11.2022 08:30 - 27.11.2022 08:45","50053","46491"
"27.11.2022 08:45 - 27.11.2022 09:00","50976","47069"
"27.11.2022 09:00 - 27.11.2022 09:15","51961","47675"
"27.11.2022 09:15 - 27.11.2022 09:30","52463","48345"
"27.11.2022 09:30 - 27.11.2022 09:45","53535","49004"
"27.11.2022 09:45 - 27.11.2022 10:00","54405","49682"
"27.11.2022 10:00 - 27.11.2022 10:15","54753","49917"
"27.11.2022 10:15 - 27.11.2022 10:30","55433","50492"
"27.11.2022 10:30 - 27.11.2022 10:45","56390","51090"
"27.11.2022 10:45 - 27.11.2022 11:00","56754","51585"
"27.11.2022 11:00 - 27.11.2022 11:15","57427","52062"
"27.11.2022 11:15 - 27.11.2022 11:30","57974","52617"
"27.11.2022 11:30 - 27.11.2022 11:45","58269","53049"
"27.11.2022 11:45 - 27.11.2022 12:00","58373","53035"
"27.11.2022 12:00 - 27.11.2022 12:15","58240","53014"
"27.11.2022 12:15 - 27.11.2022 12:30","58160","52899"
"27.11.2022 12:30 - 27.11.2022 12:45","57925","52447"
"27.11.2022 12:45 - 27.11.2022 13:00","57320","52033"
"27.11.2022 13:00 - 27.11.2022 13:15","57052","51603"
"27.11.2022 13:15 - 27.11.2022 13:30","56333","51109"
"27.11.2022 13:30 - 27.11.2022 13:45","55738","50916"
"27.11.2022 13:45 - 27.11.2022 14:00","54999","50487"
"27.11.2022 14:00 - 27.11.2022 14:15","55116","50410"
"27.11.2022 14:15 - 27.11.2022 14:30","54859","50187"
"27.11.2022 14:30 - 27.11.2022 14:45","54551","50238"
"27.11.2022 14:45 - 27.11.2022 15:00","54254","50186"
"27.11.2022 15:00 - 27.11.2022 15:15","54433","50309"
"27.11.2022 15:15 - 27.11.2022 15:30","54306","50130"
"27.11.2022 15:30 - 27.11.2022 15:45","54457","50393"
"27.11.2022 15:45 - 27.11.2022 16:00","54641","50604"
"27.11.2022 16:00 - 27.11.2022 16:15","55051","51567"
"27.11.2022 16:15 - 27.11.2022 16:30","55539","52329"
"27.11.2022 16:30 - 27.11.2022 16:45","56212","53385"
"27.11.2022 16:45 - 27.11.2022 17:00","56700","54148"
"27.11.2022 17:00 - 27.11.2022 17:15","57561","55104"
"27.11.2022 17:15 - 27.11.2022 17:30","58032","55486"
"27.11.2022 17:30 - 27.11.2022 17:45","58292","56044"
"27.11.2022 17:45 - 27.11.2022 18:00","58602","56463"
"27.11.2022 18:00 - 27.11.2022 18:15","59134","56774"
"27.11.2022 18:15 - 27.11.2022 18:30","59191","56584"
"27.11.2022 18:30 - 27.11.2022 18:45","59174","56386"
"27.11.2022 18:45 - 27.11.2022 19:00","58904","56053"
"27.11.2022 19:00 - 27.11.2022 19:15","58590","55929"
"27.11.2022 19:15 - 27.11.2022 19:30","58174","55488"
"27.11.2022 19:30 - 27.11.2022 19:45","57495","55041"
"27.11.2022 19:45 - 27.11.2022 20:00","56904","54420"
"27.11.2022 20:00 - 27.11.2022 20:15","56565","53600"
"27.11.2022 20:15 - 27.11.2022 20:30","55821","52773"
"27.11.2022 20:30 - 27.11.2022 20:45","55475","51922"
"27.11.2022 20:45 - 27.11.2022 21:00","55149","51608"
"27.11.2022 21:00 - 27.11.2022 21:15","54571","51404"
"27.11.2022 21:15 - 27.11.2022 21:30","54547","50686"
"27.11.2022 21:30 - 27.11.2022 21:45","54354","50452"
"27.11.2022 21:45 - 27.11.2022 22:00","54264","50186"
"27.11.2022 22:00 - 27.11.2022 22:15","54366","50772"
"27.11.2022 22:15 - 27.11.2022 22:30","54182","50846"
"27.11.2022 22:30 - 27.11.2022 22:45","53597","49946"
"27.11.2022 22:45 - 27.11.2022 23:00","53341","49349"
"27.11.2022 23:00 - 27.11.2022 23:15","52458","48927"
"27.11.2022 23:15 - 27.11.2022 23:30","52311","48227"
"27.11.2022 23:30 - 27.11.2022 23:45","52013","47840"
"27.11.2022 23:45 - 28.11.2022 00:00","51333","47271"
"28.11.2022 00:00 - 28.11.2022 00:15","49720","46858"
"28.11.2022 00:15 - 28.11.2022 00:30","49159","46351"
"28.11.2022 00:30 - 28.11.2022 00:45","48756","45810"
"28.11.2022 00:45 - 28.11.2022 01:00","48454","45207"
"28.11.2022 01:00 - 28.11.2022 01:15","47325","45031"
"28.11.2022 01:15 - 28.11.2022 01:30","47310","44688"
"28.11.2022 01:30 - 28.11.2022 01:45","47039","44374"
"28.11.2022 01:45 - 28.11.2022 02:00","46824","44123"
"28.11.2022 02:00 - 28.11.2022 02:15","46850","44074"
"28.11.2022 02:15 - 28.11.2022 02:30","47113","43899"
"28.11.2022 02:30 - 28.11.2022 02:45","47070","44114"
"28.11.2022 02:45 - 28.11.2022 03:00","47268","44198"
"28.11.2022 03:00 - 28.11.2022 03:15","47660","44490"
"28.11.2022 03:15 - 28.11.2022 03:30","47785","44635"
"28.11.2022 03:30 - 28.11.2022 03:45","47986","44881"
"28.11.2022 03:45 - 28.11.2022 04:00","48254","45216"
"28.11.2022 04:00 - 28.11.2022 04:15","49085","45853"
"28.11.2022 04:15 - 28.11.2022 04:30","49449","46027"
"28.11.2022 04:30 - 28.11.2022 04:45","49996","46504"
"28.11.2022 04:45 - 28.11.2022 05:00","50566","47163"
"28.11.2022 05:00 - 28.11.2022 05:15","52319","48777"
"28.11.2022 05:15 - 28.11.2022 05:30","52938","49269"
"28.11.2022 05:30 - 28.11.2022 05:45","54238","50533"
"28.11.2022 05:45 - 28.11.2022 06:00","55827","52364"
"28.11.2022 06:00 - 28.11.2022 06:15","58614","55987"
"28.11.2022 06:15 - 28.11.2022 06:30","59685","58118"
"28.11.2022 06:30 - 28.11.2022 06:45","61094","59739"
"28.11.2022 06:45 - 28.11.2022 07:00","62209","61430"
"28.11.2022 07:00 - 28.11.2022 07:15","63878","63531"
"28.11.2022 07:15 - 28.11.2022 07:30","64855","64955"
"28.11.2022 07:30 - 28.11.2022 07:45","65779","66372"
"28.11.2022 07:45 - 28.11.2022 08:00","66642","67250"
"28.11.2022 08:00 - 28.11.2022 08:15","67540","68373"
"28.11.2022 08:15 - 28.11.2022 08:30","68003","69069"
"28.11.2022 08:30 - 28.11.2022 08:45","68306","69111"
"28.11.2022 08:45 - 28.11.2022 09:00","68496","69270"
"28.11.2022 09:00 - 28.11.2022 09:15","68874","68650"
"28.11.2022 09:15 - 28.11.2022 09:30","68547","68506"
"28.11.2022 09:30 - 28.11.2022 09:45","69105","68727"
"28.11.2022 09:45 - 28.11.2022 10:00","69514","68840"
"28.11.2022 10:00 - 28.11.2022 10:15","69748","69205"
"28.11.2022 10:15 - 28.11.2022 10:30","69558","69405"
"28.11.2022 10:30 - 28.11.2022 10:45","70042","69490"
"28.11.2022 10:45 - 28.11.2022 11:00","70262","69522"
"28.11.2022 11:00 - 28.11.2022 11:15","70619","69782"
"28.11.2022 11:15 - 28.11.2022 11:30","70612","70093"
"28.11.2022 11:30 - 28.11.2022 11:45","70701","70239"
"28.11.2022 11:45 - 28.11.2022 12:00","70757","70106"
"28.11.2022 12:00 - 28.11.2022 12:15","70505","70190"
"28.11.2022 12:15 - 28.11.2022 12:30","70531","70110"
"28.11.2022 12:30 - 28.11.2022 12:45","70546","69455"
"28.11.2022 12:45 - 28.11.2022 13:00","70350","69232"
"28.11.2022 13:00 - 28.11.2022 13:15","70203","69254"
"28.11.2022 13:15 - 28.11.2022 13:30","69612","68794"
"28.11.2022 13:30 - 28.11.2022 13:45","68900","68442"
"28.11.2022 13:45 - 28.11.2022 14:00","68313","67905"
"28.11.2022 14:00 - 28.11.2022 14:15","68615","67951"
"28.11.2022 14:15 - 28.11.2022 14:30","68416","67864"
"28.11.2022 14:30 - 28.11.2022 14:45","67880","67794"
"28.11.2022 14:45 - 28.11.2022 15:00","67777","67620"
"28.11.2022 15:00 - 28.11.2022 15:15","67898","67614"
"28.11.2022 15:15 - 28.11.2022 15:30","67422","67533"
"28.11.2022 15:30 - 28.11.2022 15:45","67288","67407"
"28.11.2022 15:45 - 28.11.2022 16:00","67166","67402"
"28.11.2022 16:00 - 28.11.2022 16:15","67087","67704"
"28.11.2022 16:15 - 28.11.2022 16:30","67516","68052"
"28.11.2022 16:30 - 28.11.2022 16:45","67971","68582"
"28.11.2022 16:45 - 28.11.2022 17:00","68378","68930"
"28.11.2022 17:00 - 28.11.2022 17:15","68861","69540"
"28.11.2022 17:15 - 28.11.2022 17:30","69362","69585"
"28.11.2022 17:30 - 28.11.2022 17:45","69513","69470"
"28.11.2022 17:45 - 28.11.2022 18:00","69491","69429"
"28.11.2022 18:00 - 28.11.2022 18:15","69324","68914"
"28.11.2022 18:15 - 28.11.2022 18:30","69246","68479"
"28.11.2022 18:30 - 28.11.2022 18:45","69164","68189"
"28.11.2022 18:45 - 28.11.2022 19:00","68801","67763"
"28.11.2022 19:00 - 28.11.2022 19:15","68237","67449"
"28.11.2022 19:15 - 28.11.2022 19:30","67868","66716"
"28.11.2022 19:30 - 28.11.2022 19:45","67270","65959"
"28.11.2022 19:45 - 28.11.2022 20:00","66550","65313"
"28.11.2022 20:00 - 28.11.2022 20:15","65898","64196"
"28.11.2022 20:15 - 28.11.2022 20:30","64829","63074"
"28.11.2022 20:30 - 28.11.2022 20:45","64126","62091"
"28.11.2022 20:45 - 28.11.2022 21:00","63548","61148"
"28.11.2022 21:00 - 28.11.2022 21:15","62704","60510"
"28.11.2022 21:15 - 28.11.2022 21:30","62246","59675"
"28.11.2022 21:30 - 28.11.2022 21:45","61538","58399"
"28.11.2022 21:45 - 28.11.2022 22:00","60756","57390"
"28.11.2022 22:00 - 28.11.2022 22:15","59996","56747"
"28.11.2022 22:15 - 28.11.2022 22:30","59432","55818"
"28.11.2022 22:30 - 28.11.2022 22:45","58719","54598"
"28.11.2022 22:45 - 28.11.2022 23:00","58109","53475"
"28.11.2022 23:00 - 28.11.2022 23:15","56971","52086"
"28.11.2022 23:15 - 28.11.2022 23:30","56645","51771"
"28.11.2022 23:30 - 28.11.2022 23:45","56260","50765"
"28.11.2022 23:45 - 29.11.2022 00:00","55461","50145"
"29.11.2022 00:00 - 29.11.2022 00:15","50933","49925"
"29.11.2022 00:15 - 29.11.2022 00:30","50393","49141"
"29.11.2022 00:30 - 29.11.2022 00:45","50016","48582"
"29.11.2022 00:45 - 29.11.2022 01:00","49673","48125"
"29.11.2022 01:00 - 29.11.2022 01:15","48683","47759"
"29.11.2022 01:15 - 29.11.2022 01:30","48457","47243"
"29.11.2022 01:30 - 29.11.2022 01:45","48101","46885"
"29.11.2022 01:45 - 29.11.2022 02:00","47914","46544"
"29.11.2022 02:00 - 29.11.2022 02:15","48104","46350"
"29.11.2022 02:15 - 29.11.2022 02:30","48225","46211"
"29.11.2022 02:30 - 29.11.2022 02:45","48142","46212"
"29.11.2022 02:45 - 29.11.2022 03:00","48381","46429"
"29.11.2022 03:00 - 29.11.2022 03:15","48563","46586"
"29.11.2022 03:15 - 29.11.2022 03:30","48450","46452"
"29.11.2022 03:30 - 29.11.2022 03:45","48707","46670"
"29.11.2022 03:45 - 29.11.2022 04:00","48950","46770"
"29.11.2022 04:00 - 29.11.2022 04:15","49508","47438"
"29.11.2022 04:15 - 29.11.2022 04:30","49829","47823"
"29.11.2022 04:30 - 29.11.2022 04:45","50322","48017"
"29.11.2022 04:45 - 29.11.2022 05:00","50841","48501"
"29.11.2022 05:00 - 29.11.2022 05:15","52546","49622"
"29.11.2022 05:15 - 29.11.2022 05:30","52987","50436"
"29.11.2022 05:30 - 29.11.2022 05:45","54094","51359"
"29.11.2022 05:45 - 29.11.2022 06:00","55331","52780"
"29.11.2022 06:00 - 29.11.2022 06:15","58706","55814"
"29.11.2022 06:15 - 29.11.2022 06:30","59636","58000"
"29.11.2022 06:30 - 29.11.2022 06:45","60902","59569"
"29.11.2022 06:45 - 29.11.2022 07:00","61662","60806"
"29.11.2022 07:00 - 29.11.2022 07:15","63229","62948"
"29.11.2022 07:15 - 29.11.2022 07:30","65138","64114"
"29.11.2022 07:30 - 29.11.2022 07:45","65988","64922"
"29.11.2022 07:45 - 29.11.2022 08:00","66887","65317"
"29.11.2022 08:00 - 29.11.2022 08:15","67752","66186"
"29.11.2022 08:15 - 29.11.2022 08:30","68154","66700"
"29.11.2022 08:30 - 29.11.2022 08:45","68427","67108"
"29.11.2022 08:45 - 29.11.2022 09:00","68608","67188"
"29.11.2022 09:00 - 29.11.2022 09:15","68878","67060"
"29.11.2022 09:15 - 29.11.2022 09:30","68518","67352"
"29.11.2022 09:30 - 29.11.2022 09:45","69089","67483"
"29.11.2022 09:45 - 29.11.2022 10:00","69542","67727"
"29.11.2022 10:00 - 29.11.2022 10:15","69588","67871"
"29.11.2022 10:15 - 29.11.2022 10:30","69448","67820"
"29.11.2022 10:30 - 29.11.2022 10:45","69906","68109"
"29.11.2022 10:45 - 29.11.2022 11:00","70190","68231"
"29.11.2022 11:00 - 29.11.2022 11:15","70481","68409"
"29.11.2022 11:15 - 29.11.2022 11:30","70349","68501"
"29.11.2022 11:30 - 29.11.2022 11:45","70468","68499"
"29.11.2022 11:45 - 29.11.2022 12:00","70553","68478"
"29.11.2022 12:00 - 29.11.2022 12:15","70259","68233"
"29.11.2022 12:15 - 29.11.2022 12:30","70337","68135"
"29.11.2022 12:30 - 29.11.2022 12:45","70258","68012"
"29.11.2022 12:45 - 29.11.2022 13:00","70003","67942"
"29.11.2022 13:00 - 29.11.2022 13:15","69992","67941"
"29.11.2022 13:15 - 29.11.2022 13:30","69408","67496"
"29.11.2022 13:30 - 29.11.2022 13:45","68733","67077"
"29.11.2022 13:45 - 29.11.2022 14:00","68218","66582"
"29.11.2022 14:00 - 29.11.2022 14:15","68428","66499"
"29.11.2022 14:15 - 29.11.2022 14:30","68149","66341"
"29.11.2022 14:30 - 29.11.2022 14:45","67777","66051"
"29.11.2022 14:45 - 29.11.2022 15:00","67284","65932"
"29.11.2022 15:00 - 29.11.2022 15:15","67273","66128"
"29.11.2022 15:15 - 29.11.2022 15:30","66893","65869"
"29.11.2022 15:30 - 29.11.2022 15:45","66627","66000"
"29.11.2022 15:45 - 29.11.2022 16:00","66525","65667"
"29.11.2022 16:00 - 29.11.2022 16:15","66973","66030"
"29.11.2022 16:15 - 29.11.2022 16:30","67344","66309"
"29.11.2022 16:30 - 29.11.2022 16:45","67812","66784"
"29.11.2022 16:45 - 29.11.2022 17:00","68321","67244"
"29.11.2022 17:00 - 29.11.2022 17:15","68758","67769"
"29.11.2022 17:15 - 29.11.2022 17:30","69195","67976"
"29.11.2022 17:30 - 29.11.2022 17:45","69476","68084"
"29.11.2022 17:45 - 29.11.2022 18:00","69474","68087"
"29.11.2022 18:00 - 29.11.2022 18:15","69302","68015"
"29.11.2022 18:15 - 29.11.2022 18:30","69184","67758"
"29.11.2022 18:30 - 29.11.2022 18:45","69111","67423"
"29.11.2022 18:45 - 29.11.2022 19:00","68763","67168"
"29.11.2022 19:00 - 29.11.2022 19:15","68202","66577"
"29.11.2022 19:15 - 29.11.2022 19:30","67679","65988"
"29.11.2022 19:30 - 29.11.2022 19:45","67132","65343"
"29.11.2022 19:45 - 29.11.2022 20:00","66372","64380"
"29.11.2022 20:00 - 29.11.2022 20:15","65765","63149"
"29.11.2022 20:15 - 29.11.2022 20:30","64840","62222"
"29.11.2022 20:30 - 29.11.2022 20:45","64075","61180"
"29.11.2022 20:45 - 29.11.2022 21:00","63454","60162"
"29.11.2022 21:00 - 29.11.2022 21:15","62646","59614"
"29.11.2022 21:15 - 29.11.2022 21:30","62035","58587"
"29.11.2022 21:30 - 29.11.2022 21:45","61293","57908"
"29.11.2022 21:45 - 29.11.2022 22:00","60542","56874"
"29.11.2022 22:00 - 29.11.2022 22:15","59850","56378"
"29.11.2022 22:15 - 29.11.2022 22:30","59219","55465"
"29.11.2022 22:30 - 29.11.2022 22:45","58390","54351"
"29.11.2022 22:45 - 29.11.2022 23:00","57833","53285"
"29.11.2022 23:00 - 29.11.2022 23:15","56690","52337"
"29.11.2022 23:15 - 29.11.2022 23:30","56207","51391"
"29.11.2022 23:30 - 29.11.2022 23:45","55803","50481"
"29.11.2022 23:45 - 30.11.2022 00:00","55111","49610"
"30.11.2022 00:00 - 30.11.2022 00:15","51209","48860"
"30.11.2022 00:15 - 30.11.2022 00:30","50636","48195"
"30.11.2022 00:30 - 30.11.2022 00:45","50345","47611"
"30.11.2022 00:45 - 30.11.2022 01:00","50082","47165"
"30.11.2022 01:00 - 30.11.2022 01:15","48994","46755"
"30.11.2022 01:15 - 30.11.2022 01:30","48853","46399"
"30.11.2022 01:30 - 30.11.2022 01:45","48478","46548"
"30.11.2022 01:45 - 30.11.2022 02:00","48114","46518"
"30.11.2022 02:00 - 30.11.2022 02:15","48307","45678"
"30.11.2022 02:15 - 30.11.2022 02:30","48276","45728"
"30.11.2022 02:30 - 30.11.2022 02:45","48277","45685"
"30.11.2022 02:45 - 30.11.2022 03:00","48348","45827"
"30.11.2022 03:00 - 30.11.2022 03:15","48575","46049"
"30.11.2022 03:15 - 30.11.2022 03:30","48561","46311"
"30.11.2022 03:30 - 30.11.2022 03:45","48748","46454"
"30.11.2022 03:45 - 30.11.2022 04:00","48834","46604"
"30.11.2022 04:00 - 30.11.2022 04:15","49293","47376"
"30.11.2022 04:15 - 30.11.2022 04:30","49579","47777"
"30.11.2022 04:30 - 30.11.2022 04:45","50038","48279"
"30.11.2022 04:45 - 30.11.2022 05:00","50571","48579"
"30.11.2022 05:00 - 30.11.2022 05:15","52104","50003"
"30.11.2022 05:15 - 30.11.2022 05:30","52515","50039"
"30.11.2022 05:30 - 30.11.2022 05:45","53569","51282"
"30.11.2022 05:45 - 30.11.2022 06:00","54726","52848"
"30.11.2022 06:00 - 30.11.2022 06:15","57694","55462"
"30.11.2022 06:15 - 30.11.2022 06:30","58517","57668"
"30.11.2022 06:30 - 30.11.2022 06:45","59922","59369"
"30.11.2022 06:45 - 30.11.2022 07:00","60885","60631"
"30.11.2022 07:00 - 30.11.2022 07:15","62132","62132"
"30.11.2022 07:15 - 30.11.2022 07:30","63426","63238"
"30.11.2022 07:30 - 30.11.2022 07:45","64189","64283"
"30.11.2022 07:45 - 30.11.2022 08:00","65039","64872"
"30.11.2022 08:00 - 30.11.2022 08:15","66109","66046"
"30.11.2022 08:15 - 30.11.2022 08:30","66230","66526"
"30.11.2022 08:30 - 30.11.2022 08:45","66620","66732"
"30.11.2022 08:45 - 30.11.2022 09:00","66801","66827"
"30.11.2022 09:00 - 30.11.2022 09:15","66923","66791"
"30.11.2022 09:15 - 30.11.2022 09:30","66473","66979"
"30.11.2022 09:30 - 30.11.2022 09:45","67058","67313"
"30.11.2022 09:45 - 30.11.2022 10:00","67465","67501"
"30.11.2022 10:00 - 30.11.2022 10:15","67681","67548"
"30.11.2022 10:15 - 30.11.2022 10:30","67811","67703"
"30.11.2022 10:30 - 30.11.2022 10:45","68340","67811"
"30.11.2022 10:45 - 30.11.2022 11:00","68503","68095"
"30.11.2022 11:00 - 30.11.2022 11:15","68895","68133"
"30.11.2022 11:15 - 30.11.2022 11:30","68898","68398"
"30.11.2022 11:30 - 30.11.2022 11:45","68957","68720"
"30.11.2022 11:45 - 30.11.2022 12:00","69219","68685"
"30.11.2022 12:00 - 30.11.2022 12:15","68980","68218"
"30.11.2022 12:15 - 30.11.2022 12:30","68957","68080"
"30.11.2022 12:30 - 30.11.2022 12:45","68776","67975"
"30.11.2022 12:45 - 30.11.2022 13:00","68399","68055"
"30.11.2022 13:00 - 30.11.2022 13:15","68463","68165"
"30.11.2022 13:15 - 30.11.2022 13:30","67941","67711"
"30.11.2022 13:30 - 30.11.2022 13:45","67323","67352"
"30.11.2022 13:45 - 30.11.2022 14:00","66770","66865"
"30.11.2022 14:00 - 30.11.2022 14:15","66850","66918"
"30.11.2022 14:15 - 30.11.2022 14:30","66667","66785"
"30.11.2022 14:30 - 30.11.2022 14:45","66233","66585"
"30.11.2022 14:45 - 30.11.2022 15:00","65711","66432"
"30.11.2022 15:00 - 30.11.2022 15:15","65837","66581"
"30.11.2022 15:15 - 30.11.2022 15:30","65493","66566"
"30.11.2022 15:30 - 30.11.2022 15:45","65270","66346"
"30.11.2022 15:45 - 30.11.2022 16:00","65143","66429"
"30.11.2022 16:00 - 30.11.2022 16:15","65405","66532"
"30.11.2022 16:15 - 30.11.2022 16:30","65525","66765"
"30.11.2022 16:30 - 30.11.2022 16:45","65983","67388"
"30.11.2022 16:45 - 30.11.2022 17:00","66263","67757"
"30.11.2022 17:00 - 30.11.2022 17:15","66553","68290"
"30.11.2022 17:15 - 30.11.2022 17:30","66956","68221"
"30.11.2022 17:30 - 30.11.2022 17:45","67106","68240"
"30.11.2022 17:45 - 30.11.2022 18:00","67093","68244"
"30.11.2022 18:00 - 30.11.2022 18:15","67006","67822"
"30.11.2022 18:15 - 30.11.2022 18:30","66876","67311"
"30.11.2022 18:30 - 30.11.2022 18:45","67022","67260"
"30.11.2022 18:45 - 30.11.2022 19:00","66774","66975"
"30.11.2022 19:00 - 30.11.2022 19:15","66311","66413"
"30.11.2022 19:15 - 30.11.2022 19:30","65809","65781"
"30.11.2022 19:30 - 30.11.2022 19:45","65307","65141"
"30.11.2022 19:45 - 30.11.2022 20:00","64637","64561"
"30.11.2022 20:00 - 30.11.2022 20:15","63844","63312"
"30.11.2022 20:15 - 30.11.2022 20:30","62777","62379"
"30.11.2022 20:30 - 30.11.2022 20:45","61892","61366"
"30.11.2022 20:45 - 30.11.2022 21:00","61249","60526"
"30.11.2022 21:00 - 30.11.2022 21:15","60314","59747"
"30.11.2022 21:15 - 30.11.2022 21:30","59818","59022"
"30.11.2022 21:30 - 30.11.2022 21:45","58856","57829"
"30.11.2022 21:45 - 30.11.2022 22:00","58293","56757"
"30.11.2022 22:00 - 30.11.2022 22:15","57606","56513"
"30.11.2022 22:15 - 30.11.2022 22:30","57027","55664"
"30.11.2022 22:30 - 30.11.2022 22:45","55967","54619"
"30.11.2022 22:45 - 30.11.2022 23:00","55510","53800"
"30.11.2022 23:00 - 30.11.2022 23:15","54507","52504"
"30.11.2022 23:15 - 30.11.2022 23:30","54287","51692"
"30.11.2022 23:30 - 30.11.2022 23:45","53828","50672"
"30.11.2022 23:45 - 01.12.2022 00:00","53138","50128"
"01.12.2022 00:00 - 01.12.2022 00:15","52650","49424"
"01.12.2022 00:15 - 01.12.2022 00:30","51941","48930"
"01.12.2022 00:30 - 01.12.2022 00:45","51648","48253"
"01.12.2022 00:45 - 01.12.2022 01:00","51318","47664"
"01.12.2022 01:00 - 01.12.2022 01:15","50513","47388"
"01.12.2022 01:15 - 01.12.2022 01:30","50296","47322"
"01.12.2022 01:30 - 01.12.2022 01:45","50003","46915"
"01.12.2022 01:45 - 01.12.2022 02:00","49709","46807"
"01.12.2022 02:00 - 01.12.2022 02:15","49599","46325"
"01.12.2022 02:15 - 01.12.2022 02:30","49566","46165"
"01.12.2022 02:30 - 01.12.2022 02:45","49699","46127"
"01.12.2022 02:45 - 01.12.2022 03:00","49806","46217"
"01.12.2022 03:00 - 01.12.2022 03:15","49954","46355"
"01.12.2022 03:15 - 01.12.2022 03:30","50033","46495"
"01.12.2022 03:30 - 01.12.2022 03:45","50183","46734"
"01.12.2022 03:45 - 01.12.2022 04:00","50483","46862"
"01.12.2022 04:00 - 01.12.2022 04:15","51224","47109"
"01.12.2022 04:15 - 01.12.2022 04:30","51577","47463"
"01.12.2022 04:30 - 01.12.2022 04:45","51949","47773"
"01.12.2022 04:45 - 01.12.2022 05:00","52531","48473"
"01.12.2022 05:00 - 01.12.2022 05:15","54041","49916"
"01.12.2022 05:15 - 01.12.2022 05:30","54588","50494"
"01.12.2022 05:30 - 01.12.2022 05:45","55671","51557"
"01.12.2022 05:45 - 01.12.2022 06:00","56776","53109"
"01.12.2022 06:00 - 01.12.2022 06:15","59809","56111"
"01.12.2022 06:15 - 01.12.2022 06:30","60856","58090"
"01.12.2022 06:30 - 01.12.2022 06:45","62115","59718"
"01.12.2022 06:45 - 01.12.2022 07:00","63331","60722"
"01.12.2022 07:00 - 01.12.2022 07:15","64883","62597"
"01.12.2022 07:15 - 01.12.2022 07:30","65468","63727"
"01.12.2022 07:30 - 01.12.2022 07:45","66306","64627"
"01.12.2022 07:45 - 01.12.2022 08:00","67178","65198"
"01.12.2022 08:00 - 01.12.2022 08:15","68342","66029"
"01.12.2022 08:15 - 01.12.2022 08:30","68369","66668"
"01.12.2022 08:30 - 01.12.2022 08:45","68693","67168"
"01.12.2022 08:45 - 01.12.2022 09:00","68821","67427"
"01.12.2022 09:00 - 01.12.2022 09:15","68731","67297"
"01.12.2022 09:15 - 01.12.2022 09:30","68558","67551"
"01.12.2022 09:30 - 01.12.2022 09:45","69168","67758"
"01.12.2022 09:45 - 01.12.2022 10:00","69507","67882"
"01.12.2022 10:00 - 01.12.2022 10:15","69983","67917"
"01.12.2022 10:15 - 01.12.2022 10:30","70063","67828"
"01.12.2022 10:30 - 01.12.2022 10:45","70510","67713"
"01.12.2022 10:45 - 01.12.2022 11:00","70938","68001"
"01.12.2022 11:00 - 01.12.2022 11:15","71084","68017"
"01.12.2022 11:15 - 01.12.2022 11:30","71224","68188"
"01.12.2022 11:30 - 01.12.2022 11:45","71727","68469"
"01.12.2022 11:45 - 01.12.2022 12:00","71628","68523"
"01.12.2022 12:00 - 01.12.2022 12:15","71391","68326"
"01.12.2022 12:15 - 01.12.2022 12:30","71583","68222"
"01.12.2022 12:30 - 01.12.2022 12:45","71351","68377"
"01.12.2022 12:45 - 01.12.2022 13:00","71085","68170"
"01.12.2022 13:00 - 01.12.2022 13:15","71202","68371"
"01.12.2022 13:15 - 01.12.2022 13:30","70629","68070"
"01.12.2022 13:30 - 01.12.2022 13:45","70043","67750"
"01.12.2022 13:45 - 01.12.2022 14:00","69495","66996"
"01.12.2022 14:00 - 01.12.2022 14:15","69864","66886"
"01.12.2022 14:15 - 01.12.2022 14:30","69662","66899"
"01.12.2022 14:30 - 01.12.2022 14:45","69186","66721"
"01.12.2022 14:45 - 01.12.2022 15:00","68798","66576"
"01.12.2022 15:00 - 01.12.2022 15:15","69013","66840"
"01.12.2022 15:15 - 01.12.2022 15:30","68682","66643"
"01.12.2022 15:30 - 01.12.2022 15:45","68471","66549"
"01.12.2022 15:45 - 01.12.2022 16:00","68051","66522"
"01.12.2022 16:00 - 01.12.2022 16:15","68409","66815"
