"Time (CET/CEST)","Day-ahead Total Load Forecast [MW] - BZN|DE-LU","Actual Total Load [MW] - BZN|DE-LU"
"19.04.2020 20:45 - 19.04.2020 21:00","46421","48635"
"19.04.2020 21:00 - 19.04.2020 21:15","46307","48841"
"19.04.2020 21:15 - 19.04.2020 21:30","45831","48214"
"19.04.2020 21:30 - 19.04.2020 21:45","45544","47573"
"19.04.2020 21:45 - 19.04.2020 22:00","45456","47814"
"19.04.2020 22:00 - 19.04.2020 22:15","45627","48240"
"19.04.2020 22:15 - 19.04.2020 22:30","44821","47412"
"19.04.2020 22:30 - 19.04.2020 22:45","44037","46476"
"19.04.2020 22:45 - 19.04.2020 23:00","43395","45761"
"19.04.2020 23:00 - 19.04.2020 23:15","42297","45414"
"19.04.2020 23:15 - 19.04.2020 23:30","41574","44308"
"19.04.2020 23:30 - 19.04.2020 23:45","41043","43532"
"19.04.2020 23:45 - 20.04.2020 00:00","40360","42954"
"20.04.2020 00:00 - 20.04.2020 00:15","40655","42498"
"20.04.2020 00:15 - 20.04.2020 00:30","39993","42086"
"20.04.2020 00:30 - 20.04.2020 00:45","39496","41750"
"20.04.2020 00:45 - 20.04.2020 01:00","39213","41373"
"20.04.2020 01:00 - 20.04.2020 01:15","38586","40902"
"20.04.2020 01:15 - 20.04.2020 01:30","38502","40509"
"20.04.2020 01:30 - 20.04.2020 01:45","38185","40267"
"20.04.2020 01:45 - 20.04.2020 02:00","38072","40036"
"20.04.2020 02:00 - 20.04.2020 02:15","37956","39835"
"20.04.2020 02:15 - 20.04.2020 02:30","37935","39819"
"20.04.2020 02:30 - 20.04.2020 02:45","38064","39668"
"20.04.2020 02:45 - 20.04.2020 03:00","38035","39532"
"20.04.2020 03:00 - 20.04.2020 03:15","38258","39773"
"20.04.2020 03:15 - 20.04.2020 03:30","38369","39875"
"20.04.2020 03:30 - 20.04.2020 03:45","38438","40302"
"20.04.2020 03:45 - 20.04.2020 04:00","38803","40679"
"20.04.2020 04:00 - 20.04.2020 04:15","39434","41196"
"20.04.2020 04:15 - 20.04.2020 04:30","39930","41488"
"20.04.2020 04:30 - 20.04.2020 04:45","40559","41857"
"20.04.2020 04:45 - 20.04.2020 05:00","41319","42400"
"20.04.2020 05:00 - 20.04.2020 05:15","42696","43733"
"20.04.2020 05:15 - 20.04.2020 05:30","43504","44659"
"20.04.2020 05:30 - 20.04.2020 05:45","44651","45159"
"20.04.2020 05:45 - 20.04.2020 06:00","46464","46731"
"20.04.2020 06:00 - 20.04.2020 06:15","49289","49207"
"20.04.2020 06:15 - 20.04.2020 06:30","51120","50411"
"20.04.2020 06:30 - 20.04.2020 06:45","52389","51774"
"20.04.2020 06:45 - 20.04.2020 07:00","53648","53108"
"20.04.2020 07:00 - 20.04.2020 07:15","55270","54534"
"20.04.2020 07:15 - 20.04.2020 07:30","56350","55838"
"20.04.2020 07:30 - 20.04.2020 07:45","57390","57069"
"20.04.2020 07:45 - 20.04.2020 08:00","58527","57934"
"20.04.2020 08:00 - 20.04.2020 08:15","59194","58362"
"20.04.2020 08:15 - 20.04.2020 08:30","59800","59199"
"20.04.2020 08:30 - 20.04.2020 08:45","60183","59618"
"20.04.2020 08:45 - 20.04.2020 09:00","60163","59587"
"20.04.2020 09:00 - 20.04.2020 09:15","59908","58973"
"20.04.2020 09:15 - 20.04.2020 09:30","60358","59428"
"20.04.2020 09:30 - 20.04.2020 09:45","60559","59873"
"20.04.2020 09:45 - 20.04.2020 10:00","60794","60832"
"20.04.2020 10:00 - 20.04.2020 10:15","60773","61192"
"20.04.2020 10:15 - 20.04.2020 10:30","61073","61392"
"20.04.2020 10:30 - 20.04.2020 10:45","61432","62104"
"20.04.2020 10:45 - 20.04.2020 11:00","61801","62284"
"20.04.2020 11:00 - 20.04.2020 11:15","62307","63187"
"20.04.2020 11:15 - 20.04.2020 11:30","62623","63379"
"20.04.2020 11:30 - 20.04.2020 11:45","62962","64197"
"20.04.2020 11:45 - 20.04.2020 12:00","63232","65128"
"20.04.2020 12:00 - 20.04.2020 12:15","62859","64523"
"20.04.2020 12:15 - 20.04.2020 12:30","62539","64099"
"20.04.2020 12:30 - 20.04.2020 12:45","62475","64261"
"20.04.2020 12:45 - 20.04.2020 13:00","62580","64565"
"20.04.2020 13:00 - 20.04.2020 13:15","62313","63960"
"20.04.2020 13:15 - 20.04.2020 13:30","61902","63294"
"20.04.2020 13:30 - 20.04.2020 13:45","61247","62538"
"20.04.2020 13:45 - 20.04.2020 14:00","60612","62241"
"20.04.2020 14:00 - 20.04.2020 14:15","60299","61772"
"20.04.2020 14:15 - 20.04.2020 14:30","60357","61259"
"20.04.2020 14:30 - 20.04.2020 14:45","60221","60950"
"20.04.2020 14:45 - 20.04.2020 15:00","59873","60724"
"20.04.2020 15:00 - 20.04.2020 15:15","59773","60340"
"20.04.2020 15:15 - 20.04.2020 15:30","59039","60165"
"20.04.2020 15:30 - 20.04.2020 15:45","58780","59709"
"20.04.2020 15:45 - 20.04.2020 16:00","58271","59437"
"20.04.2020 16:00 - 20.04.2020 16:15","57981","58756"
"20.04.2020 16:15 - 20.04.2020 16:30","57569","58662"
"20.04.2020 16:30 - 20.04.2020 16:45","57632","58250"
"20.04.2020 16:45 - 20.04.2020 17:00","57266","58193"
"20.04.2020 17:00 - 20.04.2020 17:15","57560","58866"
"20.04.2020 17:15 - 20.04.2020 17:30","57382","58976"
"20.04.2020 17:30 - 20.04.2020 17:45","57549","58919"
"20.04.2020 17:45 - 20.04.2020 18:00","57770","59162"
"20.04.2020 18:00 - 20.04.2020 18:15","58146","58906"
"20.04.2020 18:15 - 20.04.2020 18:30","58221","59066"
"20.04.2020 18:30 - 20.04.2020 18:45","58259","59050"
"20.04.2020 18:45 - 20.04.2020 19:00","58182","59734"
"20.04.2020 19:00 - 20.04.2020 19:15","58228","59384"
"20.04.2020 19:15 - 20.04.2020 19:30","58108","59461"
"20.04.2020 19:30 - 20.04.2020 19:45","57863","59480"
"20.04.2020 19:45 - 20.04.2020 20:00","57806","59283"
"20.04.2020 20:00 - 20.04.2020 20:15","57324","58393"
"20.04.2020 20:15 - 20.04.2020 20:30","56956","58083"
"20.04.2020 20:30 - 20.04.2020 20:45","56683","57828"
"20.04.2020 20:45 - 20.04.2020 21:00","56184","58175"
"20.04.2020 21:00 - 20.04.2020 21:15","55771","57545"
"20.04.2020 21:15 - 20.04.2020 21:30","54884","56880"
"20.04.2020 21:30 - 20.04.2020 21:45","54212","55755"
"20.04.2020 21:45 - 20.04.2020 22:00","53317","54991"
"20.04.2020 22:00 - 20.04.2020 22:15","52940","54364"
"20.04.2020 22:15 - 20.04.2020 22:30","51955","53633"
"20.04.2020 22:30 - 20.04.2020 22:45","50844","52245"
"20.04.2020 22:45 - 20.04.2020 23:00","49819","51286"
"20.04.2020 23:00 - 20.04.2020 23:15","48496","50362"
"20.04.2020 23:15 - 20.04.2020 23:30","47667","49363"
"20.04.2020 23:30 - 20.04.2020 23:45","46744","48642"
"20.04.2020 23:45 - 21.04.2020 00:00","46073","47600"
"21.04.2020 00:00 - 21.04.2020 00:15","43806","46963"
"21.04.2020 00:15 - 21.04.2020 00:30","43456","46124"
"21.04.2020 00:30 - 21.04.2020 00:45","42876","45483"
"21.04.2020 00:45 - 21.04.2020 01:00","42448","44999"
"21.04.2020 01:00 - 21.04.2020 01:15","41904","44422"
"21.04.2020 01:15 - 21.04.2020 01:30","41548","44110"
"21.04.2020 01:30 - 21.04.2020 01:45","41183","43659"
"21.04.2020 01:45 - 21.04.2020 02:00","41025","43420"
"21.04.2020 02:00 - 21.04.2020 02:15","40731","43261"
"21.04.2020 02:15 - 21.04.2020 02:30","40603","43159"
"21.04.2020 02:30 - 21.04.2020 02:45","40689","43222"
"21.04.2020 02:45 - 21.04.2020 03:00","40665","43219"
"21.04.2020 03:00 - 21.04.2020 03:15","40756","43298"
"21.04.2020 03:15 - 21.04.2020 03:30","40772","43267"
"21.04.2020 03:30 - 21.04.2020 03:45","40884","43459"
"21.04.2020 03:45 - 21.04.2020 04:00","41140","43598"
"21.04.2020 04:00 - 21.04.2020 04:15","41579","44082"
"21.04.2020 04:15 - 21.04.2020 04:30","42014","44142"
"21.04.2020 04:30 - 21.04.2020 04:45","42549","44745"
"21.04.2020 04:45 - 21.04.2020 05:00","42893","45436"
"21.04.2020 05:00 - 21.04.2020 05:15","44196","46377"
"21.04.2020 05:15 - 21.04.2020 05:30","44835","47057"
"21.04.2020 05:30 - 21.04.2020 05:45","45885","48210"
"21.04.2020 05:45 - 21.04.2020 06:00","47439","49521"
"21.04.2020 06:00 - 21.04.2020 06:15","49992","52165"
"21.04.2020 06:15 - 21.04.2020 06:30","51444","53058"
"21.04.2020 06:30 - 21.04.2020 06:45","52649","54582"
"21.04.2020 06:45 - 21.04.2020 07:00","53992","55940"
"21.04.2020 07:00 - 21.04.2020 07:15","55470","57432"
"21.04.2020 07:15 - 21.04.2020 07:30","56491","58224"
"21.04.2020 07:30 - 21.04.2020 07:45","57714","59111"
"21.04.2020 07:45 - 21.04.2020 08:00","58869","60456"
"21.04.2020 08:00 - 21.04.2020 08:15","59568","61090"
"21.04.2020 08:15 - 21.04.2020 08:30","60157","61373"
"21.04.2020 08:30 - 21.04.2020 08:45","60526","61902"
"21.04.2020 08:45 - 21.04.2020 09:00","60629","61913"
"21.04.2020 09:00 - 21.04.2020 09:15","60499","62173"
"21.04.2020 09:15 - 21.04.2020 09:30","60904","62243"
"21.04.2020 09:30 - 21.04.2020 09:45","61355","62684"
"21.04.2020 09:45 - 21.04.2020 10:00","61645","62806"
"21.04.2020 10:00 - 21.04.2020 10:15","61590","63695"
"21.04.2020 10:15 - 21.04.2020 10:30","61926","63758"
"21.04.2020 10:30 - 21.04.2020 10:45","62439","64190"
"21.04.2020 10:45 - 21.04.2020 11:00","62794","64654"
"21.04.2020 11:00 - 21.04.2020 11:15","63022","65105"
"21.04.2020 11:15 - 21.04.2020 11:30","63427","65885"
"21.04.2020 11:30 - 21.04.2020 11:45","63719","66795"
"21.04.2020 11:45 - 21.04.2020 12:00","63846","66907"
"21.04.2020 12:00 - 21.04.2020 12:15","63448","66534"
"21.04.2020 12:15 - 21.04.2020 12:30","63052","65774"
"21.04.2020 12:30 - 21.04.2020 12:45","63129","65163"
"21.04.2020 12:45 - 21.04.2020 13:00","63327","64901"
"21.04.2020 13:00 - 21.04.2020 13:15","63080","64765"
"21.04.2020 13:15 - 21.04.2020 13:30","62515","64325"
"21.04.2020 13:30 - 21.04.2020 13:45","62013","63344"
"21.04.2020 13:45 - 21.04.2020 14:00","61579","62451"
"21.04.2020 14:00 - 21.04.2020 14:15","61030","62089"
"21.04.2020 14:15 - 21.04.2020 14:30","60866","62000"
"21.04.2020 14:30 - 21.04.2020 14:45","60689","62332"
"21.04.2020 14:45 - 21.04.2020 15:00","60272","62255"
"21.04.2020 15:00 - 21.04.2020 15:15","60213","61253"
"21.04.2020 15:15 - 21.04.2020 15:30","59511","60958"
"21.04.2020 15:30 - 21.04.2020 15:45","59277","60706"
"21.04.2020 15:45 - 21.04.2020 16:00","58741","60674"
"21.04.2020 16:00 - 21.04.2020 16:15","58556","60208"
"21.04.2020 16:15 - 21.04.2020 16:30","58184","60152"
"21.04.2020 16:30 - 21.04.2020 16:45","58303","59994"
"21.04.2020 16:45 - 21.04.2020 17:00","57827","60051"
"21.04.2020 17:00 - 21.04.2020 17:15","58124","59788"
"21.04.2020 17:15 - 21.04.2020 17:30","58004","59958"
"21.04.2020 17:30 - 21.04.2020 17:45","58104","59859"
"21.04.2020 17:45 - 21.04.2020 18:00","58168","60177"
"21.04.2020 18:00 - 21.04.2020 18:15","58655","60400"
"21.04.2020 18:15 - 21.04.2020 18:30","58677","60476"
"21.04.2020 18:30 - 21.04.2020 18:45","58685","60486"
"21.04.2020 18:45 - 21.04.2020 19:00","58415","60678"
"21.04.2020 19:00 - 21.04.2020 19:15","58457","60633"
"21.04.2020 19:15 - 21.04.2020 19:30","58147","60197"
"21.04.2020 19:30 - 21.04.2020 19:45","57877","60012"
"21.04.2020 19:45 - 21.04.2020 20:00","57654","59697"
"21.04.2020 20:00 - 21.04.2020 20:15","57233","58762"
"21.04.2020 20:15 - 21.04.2020 20:30","57036","58572"
"21.04.2020 20:30 - 21.04.2020 20:45","56863","58768"
"21.04.2020 20:45 - 21.04.2020 21:00","56445","58611"
"21.04.2020 21:00 - 21.04.2020 21:15","56139","58238"
"21.04.2020 21:15 - 21.04.2020 21:30","55350","57548"
"21.04.2020 21:30 - 21.04.2020 21:45","54557","56709"
"21.04.2020 21:45 - 21.04.2020 22:00","53699","55904"
"21.04.2020 22:00 - 21.04.2020 22:15","53253","55142"
"21.04.2020 22:15 - 21.04.2020 22:30","52203","54464"
"21.04.2020 22:30 - 21.04.2020 22:45","51120","53311"
"21.04.2020 22:45 - 21.04.2020 23:00","50227","52253"
"21.04.2020 23:00 - 21.04.2020 23:15","49018","50993"
"21.04.2020 23:15 - 21.04.2020 23:30","48105","49909"
"21.04.2020 23:30 - 21.04.2020 23:45","47253","48997"
"21.04.2020 23:45 - 22.04.2020 00:00","46526","48131"
"22.04.2020 00:00 - 22.04.2020 00:15","46397","47220"
"22.04.2020 00:15 - 22.04.2020 00:30","45877","46219"
"22.04.2020 00:30 - 22.04.2020 00:45","45336","45631"
"22.04.2020 00:45 - 22.04.2020 01:00","44978","45169"
"22.04.2020 01:00 - 22.04.2020 01:15","44125","44262"
"22.04.2020 01:15 - 22.04.2020 01:30","43648","44200"
"22.04.2020 01:30 - 22.04.2020 01:45","43424","43779"
"22.04.2020 01:45 - 22.04.2020 02:00","43232","43576"
"22.04.2020 02:00 - 22.04.2020 02:15","42827","43180"
"22.04.2020 02:15 - 22.04.2020 02:30","42705","42979"
"22.04.2020 02:30 - 22.04.2020 02:45","42705","42931"
"22.04.2020 02:45 - 22.04.2020 03:00","42793","42780"
"22.04.2020 03:00 - 22.04.2020 03:15","42909","42938"
"22.04.2020 03:15 - 22.04.2020 03:30","42928","42710"
"22.04.2020 03:30 - 22.04.2020 03:45","42889","42921"
"22.04.2020 03:45 - 22.04.2020 04:00","43118","43260"
"22.04.2020 04:00 - 22.04.2020 04:15","43598","43690"
"22.04.2020 04:15 - 22.04.2020 04:30","44044","44062"
"22.04.2020 04:30 - 22.04.2020 04:45","44353","44492"
"22.04.2020 04:45 - 22.04.2020 05:00","44891","45046"
"22.04.2020 05:00 - 22.04.2020 05:15","46128","46146"
"22.04.2020 05:15 - 22.04.2020 05:30","46644","46913"
"22.04.2020 05:30 - 22.04.2020 05:45","47487","47732"
"22.04.2020 05:45 - 22.04.2020 06:00","48946","49269"
"22.04.2020 06:00 - 22.04.2020 06:15","51425","51833"
"22.04.2020 06:15 - 22.04.2020 06:30","52821","52816"
"22.04.2020 06:30 - 22.04.2020 06:45","54320","53957"
"22.04.2020 06:45 - 22.04.2020 07:00","55288","55241"
"22.04.2020 07:00 - 22.04.2020 07:15","56920","56872"
"22.04.2020 07:15 - 22.04.2020 07:30","57863","57911"
"22.04.2020 07:30 - 22.04.2020 07:45","58189","59102"
"22.04.2020 07:45 - 22.04.2020 08:00","59100","60149"
"22.04.2020 08:00 - 22.04.2020 08:15","59898","60451"
"22.04.2020 08:15 - 22.04.2020 08:30","60454","61104"
"22.04.2020 08:30 - 22.04.2020 08:45","60718","61928"
"22.04.2020 08:45 - 22.04.2020 09:00","60938","61666"
"22.04.2020 09:00 - 22.04.2020 09:15","60572","61202"
"22.04.2020 09:15 - 22.04.2020 09:30","61024","61548"
"22.04.2020 09:30 - 22.04.2020 09:45","61587","62338"
"22.04.2020 09:45 - 22.04.2020 10:00","62023","62630"
"22.04.2020 10:00 - 22.04.2020 10:15","61997","62692"
"22.04.2020 10:15 - 22.04.2020 10:30","62214","62484"
"22.04.2020 10:30 - 22.04.2020 10:45","62638","62945"
"22.04.2020 10:45 - 22.04.2020 11:00","63178","63143"
"22.04.2020 11:00 - 22.04.2020 11:15","63569","63675"
"22.04.2020 11:15 - 22.04.2020 11:30","64286","64089"
"22.04.2020 11:30 - 22.04.2020 11:45","64726","65094"
"22.04.2020 11:45 - 22.04.2020 12:00","65018","65402"
"22.04.2020 12:00 - 22.04.2020 12:15","64206","64816"
"22.04.2020 12:15 - 22.04.2020 12:30","63923","64248"
"22.04.2020 12:30 - 22.04.2020 12:45","63818","64140"
"22.04.2020 12:45 - 22.04.2020 13:00","63928","63784"
"22.04.2020 13:00 - 22.04.2020 13:15","63649","63310"
"22.04.2020 13:15 - 22.04.2020 13:30","63137","62802"
"22.04.2020 13:30 - 22.04.2020 13:45","62436","62002"
"22.04.2020 13:45 - 22.04.2020 14:00","62038","61503"
"22.04.2020 14:00 - 22.04.2020 14:15","61650","61146"
"22.04.2020 14:15 - 22.04.2020 14:30","61302","60994"
"22.04.2020 14:30 - 22.04.2020 14:45","61054","60523"
"22.04.2020 14:45 - 22.04.2020 15:00","60744","60286"
"22.04.2020 15:00 - 22.04.2020 15:15","60742","60250"
"22.04.2020 15:15 - 22.04.2020 15:30","60147","60115"
"22.04.2020 15:30 - 22.04.2020 15:45","59802","59904"
"22.04.2020 15:45 - 22.04.2020 16:00","59412","59306"
"22.04.2020 16:00 - 22.04.2020 16:15","59404","59462"
"22.04.2020 16:15 - 22.04.2020 16:30","58861","58946"
"22.04.2020 16:30 - 22.04.2020 16:45","58818","58936"
"22.04.2020 16:45 - 22.04.2020 17:00","58690","58611"
"22.04.2020 17:00 - 22.04.2020 17:15","59107","58605"
"22.04.2020 17:15 - 22.04.2020 17:30","59015","58288"
"22.04.2020 17:30 - 22.04.2020 17:45","59331","58330"
"22.04.2020 17:45 - 22.04.2020 18:00","59387","58542"
"22.04.2020 18:00 - 22.04.2020 18:15","59832","58624"
"22.04.2020 18:15 - 22.04.2020 18:30","59800","58580"
"22.04.2020 18:30 - 22.04.2020 18:45","59707","58863"
"22.04.2020 18:45 - 22.04.2020 19:00","59653","58974"
"22.04.2020 19:00 - 22.04.2020 19:15","59739","59106"
"22.04.2020 19:15 - 22.04.2020 19:30","59221","59083"
"22.04.2020 19:30 - 22.04.2020 19:45","59158","58852"
"22.04.2020 19:45 - 22.04.2020 20:00","58892","58644"
"22.04.2020 20:00 - 22.04.2020 20:15","58134","58203"
"22.04.2020 20:15 - 22.04.2020 20:30","57696","57772"
"22.04.2020 20:30 - 22.04.2020 20:45","57789","57605"
"22.04.2020 20:45 - 22.04.2020 21:00","57539","57472"
"22.04.2020 21:00 - 22.04.2020 21:15","57240","57068"
"22.04.2020 21:15 - 22.04.2020 21:30","56468","56235"
"22.04.2020 21:30 - 22.04.2020 21:45","55626","55270"
"22.04.2020 21:45 - 22.04.2020 22:00","54958","53991"
"22.04.2020 22:00 - 22.04.2020 22:15","54384","53385"
"22.04.2020 22:15 - 22.04.2020 22:30","53410","52522"
"22.04.2020 22:30 - 22.04.2020 22:45","52532","51510"
"22.04.2020 22:45 - 22.04.2020 23:00","51643","50810"
"22.04.2020 23:00 - 22.04.2020 23:15","50295","49550"
"22.04.2020 23:15 - 22.04.2020 23:30","49322","48522"
"22.04.2020 23:30 - 22.04.2020 23:45","48656","47547"
"22.04.2020 23:45 - 23.04.2020 00:00","48002","46840"
"23.04.2020 00:00 - 23.04.2020 00:15","46908","46131"
"23.04.2020 00:15 - 23.04.2020 00:30","46161","45418"
"23.04.2020 00:30 - 23.04.2020 00:45","45605","45123"
"23.04.2020 00:45 - 23.04.2020 01:00","45221","44902"
"23.04.2020 01:00 - 23.04.2020 01:15","44402","44386"
"23.04.2020 01:15 - 23.04.2020 01:30","43926","43896"
"23.04.2020 01:30 - 23.04.2020 01:45","43686","43576"
"23.04.2020 01:45 - 23.04.2020 02:00","43439","43229"
"23.04.2020 02:00 - 23.04.2020 02:15","42985","42887"
"23.04.2020 02:15 - 23.04.2020 02:30","42840","42424"
"23.04.2020 02:30 - 23.04.2020 02:45","42791","42502"
"23.04.2020 02:45 - 23.04.2020 03:00","42904","42307"
"23.04.2020 03:00 - 23.04.2020 03:15","43008","42490"
"23.04.2020 03:15 - 23.04.2020 03:30","43038","42387"
"23.04.2020 03:30 - 23.04.2020 03:45","42981","42528"
"23.04.2020 03:45 - 23.04.2020 04:00","43244","42654"
"23.04.2020 04:00 - 23.04.2020 04:15","43658","43204"
"23.04.2020 04:15 - 23.04.2020 04:30","44111","43528"
"23.04.2020 04:30 - 23.04.2020 04:45","44507","43977"
"23.04.2020 04:45 - 23.04.2020 05:00","44914","44194"
"23.04.2020 05:00 - 23.04.2020 05:15","46201","45746"
"23.04.2020 05:15 - 23.04.2020 05:30","46674","46320"
"23.04.2020 05:30 - 23.04.2020 05:45","47468","47026"
"23.04.2020 05:45 - 23.04.2020 06:00","48935","47861"
"23.04.2020 06:00 - 23.04.2020 06:15","51438","49916"
"23.04.2020 06:15 - 23.04.2020 06:30","52732","51276"
"23.04.2020 06:30 - 23.04.2020 06:45","54225","52460"
"23.04.2020 06:45 - 23.04.2020 07:00","54867","53589"
"23.04.2020 07:00 - 23.04.2020 07:15","56430","55418"
"23.04.2020 07:15 - 23.04.2020 07:30","57404","56307"
"23.04.2020 07:30 - 23.04.2020 07:45","58531","57315"
"23.04.2020 07:45 - 23.04.2020 08:00","59431","58195"
"23.04.2020 08:00 - 23.04.2020 08:15","60104","59187"
"23.04.2020 08:15 - 23.04.2020 08:30","60724","59609"
"23.04.2020 08:30 - 23.04.2020 08:45","60980","59630"
"23.04.2020 08:45 - 23.04.2020 09:00","61379","60228"
"23.04.2020 09:00 - 23.04.2020 09:15","60947","60005"
"23.04.2020 09:15 - 23.04.2020 09:30","61283","60336"
"23.04.2020 09:30 - 23.04.2020 09:45","61681","61000"
"23.04.2020 09:45 - 23.04.2020 10:00","62169","61551"
"23.04.2020 10:00 - 23.04.2020 10:15","62292","61408"
"23.04.2020 10:15 - 23.04.2020 10:30","62904","61492"
"23.04.2020 10:30 - 23.04.2020 10:45","63594","62073"
"23.04.2020 10:45 - 23.04.2020 11:00","63823","62653"
"23.04.2020 11:00 - 23.04.2020 11:15","64252","62693"
"23.04.2020 11:15 - 23.04.2020 11:30","64721","63264"
"23.04.2020 11:30 - 23.04.2020 11:45","64796","63243"
"23.04.2020 11:45 - 23.04.2020 12:00","65263","63623"
"23.04.2020 12:00 - 23.04.2020 12:15","64684","62919"
"23.04.2020 12:15 - 23.04.2020 12:30","64235","62771"
"23.04.2020 12:30 - 23.04.2020 12:45","63763","62125"
"23.04.2020 12:45 - 23.04.2020 13:00","63697","61996"
"23.04.2020 13:00 - 23.04.2020 13:15","63349","61255"
"23.04.2020 13:15 - 23.04.2020 13:30","63292","60960"
"23.04.2020 13:30 - 23.04.2020 13:45","62333","60122"
"23.04.2020 13:45 - 23.04.2020 14:00","61666","59463"
"23.04.2020 14:00 - 23.04.2020 14:15","61338","59289"
"23.04.2020 14:15 - 23.04.2020 14:30","61281","59586"
"23.04.2020 14:30 - 23.04.2020 14:45","60885","59048"
"23.04.2020 14:45 - 23.04.2020 15:00","60614","58605"
"23.04.2020 15:00 - 23.04.2020 15:15","60673","58571"
"23.04.2020 15:15 - 23.04.2020 15:30","59904","58363"
"23.04.2020 15:30 - 23.04.2020 15:45","59545","57796"
"23.04.2020 15:45 - 23.04.2020 16:00","59147","57322"
"23.04.2020 16:00 - 23.04.2020 16:15","59203","57202"
"23.04.2020 16:15 - 23.04.2020 16:30","58695","56977"
"23.04.2020 16:30 - 23.04.2020 16:45","59027","56424"
"23.04.2020 16:45 - 23.04.2020 17:00","58857","56033"
"23.04.2020 17:00 - 23.04.2020 17:15","58991","56382"
"23.04.2020 17:15 - 23.04.2020 17:30","58894","56285"
"23.04.2020 17:30 - 23.04.2020 17:45","58998","56561"
"23.04.2020 17:45 - 23.04.2020 18:00","59313","56980"
"23.04.2020 18:00 - 23.04.2020 18:15","59483","57244"
"23.04.2020 18:15 - 23.04.2020 18:30","59361","56834"
"23.04.2020 18:30 - 23.04.2020 18:45","59300","56906"
"23.04.2020 18:45 - 23.04.2020 19:00","59349","56895"
"23.04.2020 19:00 - 23.04.2020 19:15","59493","56937"
"23.04.2020 19:15 - 23.04.2020 19:30","59137","56824"
"23.04.2020 19:30 - 23.04.2020 19:45","58909","56693"
"23.04.2020 19:45 - 23.04.2020 20:00","58710","56434"
"23.04.2020 20:00 - 23.04.2020 20:15","58001","56120"
"23.04.2020 20:15 - 23.04.2020 20:30","57676","55813"
"23.04.2020 20:30 - 23.04.2020 20:45","57525","55976"
"23.04.2020 20:45 - 23.04.2020 21:00","57188","55859"
"23.04.2020 21:00 - 23.04.2020 21:15","56890","55850"
"23.04.2020 21:15 - 23.04.2020 21:30","56086","54952"
"23.04.2020 21:30 - 23.04.2020 21:45","55204","53835"
"23.04.2020 21:45 - 23.04.2020 22:00","54484","52458"
"23.04.2020 22:00 - 23.04.2020 22:15","53899","52479"
"23.04.2020 22:15 - 23.04.2020 22:30","53220","51768"
"23.04.2020 22:30 - 23.04.2020 22:45","52244","50516"
"23.04.2020 22:45 - 23.04.2020 23:00","51288","49457"
"23.04.2020 23:00 - 23.04.2020 23:15","50132","47714"
"23.04.2020 23:15 - 23.04.2020 23:30","49165","46886"
"23.04.2020 23:30 - 23.04.2020 23:45","48504","45784"
"23.04.2020 23:45 - 24.04.2020 00:00","47951","45113"
"24.04.2020 00:00 - 24.04.2020 00:15","46298","44406"
"24.04.2020 00:15 - 24.04.2020 00:30","45767","43462"
