"Time (CET/CEST)","Day-ahead Total Load Forecast [MW] - BZN|DE-LU","Actual Total Load [MW] - BZN|DE-LU"
"28.09.2021 06:00 - 28.09.2021 06:15","53437","55176"
"28.09.2021 06:15 - 28.09.2021 06:30","55489","57516"
"28.09.2021 06:30 - 28.09.2021 06:45","56811","59217"
"28.09.2021 06:45 - 28.09.2021 07:00","58184","60594"
"28.09.2021 07:00 - 28.09.2021 07:15","59872","62574"
"28.09.2021 07:15 - 28.09.2021 07:30","62231","63263"
"28.09.2021 07:30 - 28.09.2021 07:45","62747","63765"
"28.09.2021 07:45 - 28.09.2021 08:00","63158","64225"
"28.09.2021 08:00 - 28.09.2021 08:15","64185","65273"
"28.09.2021 08:15 - 28.09.2021 08:30","64871","65855"
"28.09.2021 08:30 - 28.09.2021 08:45","65200","66217"
"28.09.2021 08:45 - 28.09.2021 09:00","65474","66462"
"28.09.2021 09:00 - 28.09.2021 09:15","65378","66092"
"28.09.2021 09:15 - 28.09.2021 09:30","65722","66218"
"28.09.2021 09:30 - 28.09.2021 09:45","65915","66499"
"28.09.2021 09:45 - 28.09.2021 10:00","66273","66827"
"28.09.2021 10:00 - 28.09.2021 10:15","66645","66857"
"28.09.2021 10:15 - 28.09.2021 10:30","67396","66824"
"28.09.2021 10:30 - 28.09.2021 10:45","67765","67314"
"28.09.2021 10:45 - 28.09.2021 11:00","68149","67362"
"28.09.2021 11:00 - 28.09.2021 11:15","68170","67666"
"28.09.2021 11:15 - 28.09.2021 11:30","68454","68051"
"28.09.2021 11:30 - 28.09.2021 11:45","68726","68044"
"28.09.2021 11:45 - 28.09.2021 12:00","68896","68269"
"28.09.2021 12:00 - 28.09.2021 12:15","68549","67728"
"28.09.2021 12:15 - 28.09.2021 12:30","68385","67426"
"28.09.2021 12:30 - 28.09.2021 12:45","68490","67094"
"28.09.2021 12:45 - 28.09.2021 13:00","68330","67069"
"28.09.2021 13:00 - 28.09.2021 13:15","68113","66858"
"28.09.2021 13:15 - 28.09.2021 13:30","67763","66765"
"28.09.2021 13:30 - 28.09.2021 13:45","67233","66046"
"28.09.2021 13:45 - 28.09.2021 14:00","66737","65335"
"28.09.2021 14:00 - 28.09.2021 14:15","66572","65056"
"28.09.2021 14:15 - 28.09.2021 14:30","66517","64987"
"28.09.2021 14:30 - 28.09.2021 14:45","66284","64668"
"28.09.2021 14:45 - 28.09.2021 15:00","65849","64270"
"28.09.2021 15:00 - 28.09.2021 15:15","65354","64133"
"28.09.2021 15:15 - 28.09.2021 15:30","64930","63943"
"28.09.2021 15:30 - 28.09.2021 15:45","64306","63442"
"28.09.2021 15:45 - 28.09.2021 16:00","63729","62859"
"28.09.2021 16:00 - 28.09.2021 16:15","63568","62305"
"28.09.2021 16:15 - 28.09.2021 16:30","63151","62138"
"28.09.2021 16:30 - 28.09.2021 16:45","62758","62055"
"28.09.2021 16:45 - 28.09.2021 17:00","62661","62132"
"28.09.2021 17:00 - 28.09.2021 17:15","62966","62299"
"28.09.2021 17:15 - 28.09.2021 17:30","62940","62697"
"28.09.2021 17:30 - 28.09.2021 17:45","63027","62933"
"28.09.2021 17:45 - 28.09.2021 18:00","63004","62959"
"28.09.2021 18:00 - 28.09.2021 18:15","63004","63116"
"28.09.2021 18:15 - 28.09.2021 18:30","62828","63129"
"28.09.2021 18:30 - 28.09.2021 18:45","62945","63332"
"28.09.2021 18:45 - 28.09.2021 19:00","63222","63707"
"28.09.2021 19:00 - 28.09.2021 19:15","63449","64391"
"28.09.2021 19:15 - 28.09.2021 19:30","63408","64929"
"28.09.2021 19:30 - 28.09.2021 19:45","63664","65346"
"28.09.2021 19:45 - 28.09.2021 20:00","63591","64974"
"28.09.2021 20:00 - 28.09.2021 20:15","62820","64104"
"28.09.2021 20:15 - 28.09.2021 20:30","62028","63275"
"28.09.2021 20:30 - 28.09.2021 20:45","61116","62309"
"28.09.2021 20:45 - 28.09.2021 21:00","60357","60874"
"28.09.2021 21:00 - 28.09.2021 21:15","58928","59785"
"28.09.2021 21:15 - 28.09.2021 21:30","58156","58803"
"28.09.2021 21:30 - 28.09.2021 21:45","57286","57439"
"28.09.2021 21:45 - 28.09.2021 22:00","56334","56418"
"28.09.2021 22:00 - 28.09.2021 22:15","55450","55165"
"28.09.2021 22:15 - 28.09.2021 22:30","54428","54235"
"28.09.2021 22:30 - 28.09.2021 22:45","53364","53022"
"28.09.2021 22:45 - 28.09.2021 23:00","52402","51943"
"28.09.2021 23:00 - 28.09.2021 23:15","51119","50789"
"28.09.2021 23:15 - 28.09.2021 23:30","50206","50025"
"28.09.2021 23:30 - 28.09.2021 23:45","49353","49157"
"28.09.2021 23:45 - 29.09.2021 00:00","48657","48552"
"29.09.2021 00:00 - 29.09.2021 00:15","48353","48010"
"29.09.2021 00:15 - 29.09.2021 00:30","47669","47314"
"29.09.2021 00:30 - 29.09.2021 00:45","47218","47313"
"29.09.2021 00:45 - 29.09.2021 01:00","46703","46801"
"29.09.2021 01:00 - 29.09.2021 01:15","45936","46504"
"29.09.2021 01:15 - 29.09.2021 01:30","45612","46174"
"29.09.2021 01:30 - 29.09.2021 01:45","45333","45944"
"29.09.2021 01:45 - 29.09.2021 02:00","45086","45700"
"29.09.2021 02:00 - 29.09.2021 02:15","44989","45103"
"29.09.2021 02:15 - 29.09.2021 02:30","44938","44761"
"29.09.2021 02:30 - 29.09.2021 02:45","44944","44872"
"29.09.2021 02:45 - 29.09.2021 03:00","45048","44963"
"29.09.2021 03:00 - 29.09.2021 03:15","44824","44753"
"29.09.2021 03:15 - 29.09.2021 03:30","44916","45030"
"29.09.2021 03:30 - 29.09.2021 03:45","44997","45257"
"29.09.2021 03:45 - 29.09.2021 04:00","45228","45267"
"29.09.2021 04:00 - 29.09.2021 04:15","45676","45634"
"29.09.2021 04:15 - 29.09.2021 04:30","45861","46108"
"29.09.2021 04:30 - 29.09.2021 04:45","46358","46616"
"29.09.2021 04:45 - 29.09.2021 05:00","46915","47239"
"29.09.2021 05:00 - 29.09.2021 05:15","48010","48970"
"29.09.2021 05:15 - 29.09.2021 05:30","48971","49991"
"29.09.2021 05:30 - 29.09.2021 05:45","50270","51116"
"29.09.2021 05:45 - 29.09.2021 06:00","51761","52585"
"29.09.2021 06:00 - 29.09.2021 06:15","54516","55295"
"29.09.2021 06:15 - 29.09.2021 06:30","56580","57423"
"29.09.2021 06:30 - 29.09.2021 06:45","58136","59560"
"29.09.2021 06:45 - 29.09.2021 07:00","59470","60978"
"29.09.2021 07:00 - 29.09.2021 07:15","61329","62981"
"29.09.2021 07:15 - 29.09.2021 07:30","61158","63374"
"29.09.2021 07:30 - 29.09.2021 07:45","61637","64408"
"29.09.2021 07:45 - 29.09.2021 08:00","62274","64945"
"29.09.2021 08:00 - 29.09.2021 08:15","63188","65816"
"29.09.2021 08:15 - 29.09.2021 08:30","63859","66352"
"29.09.2021 08:30 - 29.09.2021 08:45","64381","66835"
"29.09.2021 08:45 - 29.09.2021 09:00","64755","67418"
"29.09.2021 09:00 - 29.09.2021 09:15","65038","66893"
"29.09.2021 09:15 - 29.09.2021 09:30","65584","67129"
"29.09.2021 09:30 - 29.09.2021 09:45","65989","67636"
"29.09.2021 09:45 - 29.09.2021 10:00","66394","68208"
"29.09.2021 10:00 - 29.09.2021 10:15","66444","68236"
"29.09.2021 10:15 - 29.09.2021 10:30","67178","68328"
"29.09.2021 10:30 - 29.09.2021 10:45","67652","68577"
"29.09.2021 10:45 - 29.09.2021 11:00","68207","68959"
"29.09.2021 11:00 - 29.09.2021 11:15","68353","69198"
"29.09.2021 11:15 - 29.09.2021 11:30","68590","69323"
"29.09.2021 11:30 - 29.09.2021 11:45","68952","69828"
"29.09.2021 11:45 - 29.09.2021 12:00","69016","70364"
"29.09.2021 12:00 - 29.09.2021 12:15","68645","69779"
"29.09.2021 12:15 - 29.09.2021 12:30","68320","69523"
"29.09.2021 12:30 - 29.09.2021 12:45","68445","69730"
"29.09.2021 12:45 - 29.09.2021 13:00","68413","69544"
"29.09.2021 13:00 - 29.09.2021 13:15","68190","68871"
"29.09.2021 13:15 - 29.09.2021 13:30","67728","68548"
"29.09.2021 13:30 - 29.09.2021 13:45","67429","68183"
"29.09.2021 13:45 - 29.09.2021 14:00","67095","67702"
"29.09.2021 14:00 - 29.09.2021 14:15","67074","67528"
"29.09.2021 14:15 - 29.09.2021 14:30","66904","67758"
"29.09.2021 14:30 - 29.09.2021 14:45","66372","67616"
"29.09.2021 14:45 - 29.09.2021 15:00","66232","67301"
"29.09.2021 15:00 - 29.09.2021 15:15","65878","67572"
"29.09.2021 15:15 - 29.09.2021 15:30","65528","67120"
"29.09.2021 15:30 - 29.09.2021 15:45","65135","66637"
"29.09.2021 15:45 - 29.09.2021 16:00","64768","66236"
"29.09.2021 16:00 - 29.09.2021 16:15","64607","65696"
"29.09.2021 16:15 - 29.09.2021 16:30","64327","65567"
"29.09.2021 16:30 - 29.09.2021 16:45","63978","65613"
"29.09.2021 16:45 - 29.09.2021 17:00","63735","65964"
"29.09.2021 17:00 - 29.09.2021 17:15","63748","66631"
"29.09.2021 17:15 - 29.09.2021 17:30","63706","67036"
"29.09.2021 17:30 - 29.09.2021 17:45","63730","67673"
"29.09.2021 17:45 - 29.09.2021 18:00","63799","67589"
"29.09.2021 18:00 - 29.09.2021 18:15","63728","67205"
"29.09.2021 18:15 - 29.09.2021 18:30","63668","67139"
"29.09.2021 18:30 - 29.09.2021 18:45","63914","66941"
"29.09.2021 18:45 - 29.09.2021 19:00","64452","67366"
"29.09.2021 19:00 - 29.09.2021 19:15","64696","68061"
"29.09.2021 19:15 - 29.09.2021 19:30","64569","68214"
"29.09.2021 19:30 - 29.09.2021 19:45","64739","68869"
"29.09.2021 19:45 - 29.09.2021 20:00","64400","68648"
"29.09.2021 20:00 - 29.09.2021 20:15","63539","67571"
"29.09.2021 20:15 - 29.09.2021 20:30","62474","66325"
"29.09.2021 20:30 - 29.09.2021 20:45","61693","65497"
"29.09.2021 20:45 - 29.09.2021 21:00","60958","64623"
"29.09.2021 21:00 - 29.09.2021 21:15","59579","63593"
"29.09.2021 21:15 - 29.09.2021 21:30","58811","62636"
"29.09.2021 21:30 - 29.09.2021 21:45","57601","61186"
"29.09.2021 21:45 - 29.09.2021 22:00","56721","59974"
"29.09.2021 22:00 - 29.09.2021 22:15","55753","58670"
"29.09.2021 22:15 - 29.09.2021 22:30","54767","57662"
"29.09.2021 22:30 - 29.09.2021 22:45","53777","57059"
"29.09.2021 22:45 - 29.09.2021 23:00","52804","56236"
"29.09.2021 23:00 - 29.09.2021 23:15","51548","54569"
"29.09.2021 23:15 - 29.09.2021 23:30","50556","54029"
"29.09.2021 23:30 - 29.09.2021 23:45","49881","53189"
"29.09.2021 23:45 - 30.09.2021 00:00","49155","52537"
"30.09.2021 00:00 - 30.09.2021 00:15","48179","50874"
"30.09.2021 00:15 - 30.09.2021 00:30","47688","50278"
"30.09.2021 00:30 - 30.09.2021 00:45","47438","49862"
"30.09.2021 00:45 - 30.09.2021 01:00","46976","49751"
"30.09.2021 01:00 - 30.09.2021 01:15","46659","49114"
"30.09.2021 01:15 - 30.09.2021 01:30","46401","48742"
"30.09.2021 01:30 - 30.09.2021 01:45","46141","48666"
"30.09.2021 01:45 - 30.09.2021 02:00","45895","48562"
"30.09.2021 02:00 - 30.09.2021 02:15","45423","48100"
"30.09.2021 02:15 - 30.09.2021 02:30","45364","48027"
"30.09.2021 02:30 - 30.09.2021 02:45","45380","48192"
"30.09.2021 02:45 - 30.09.2021 03:00","45474","48340"
"30.09.2021 03:00 - 30.09.2021 03:15","45810","48258"
"30.09.2021 03:15 - 30.09.2021 03:30","46011","48452"
"30.09.2021 03:30 - 30.09.2021 03:45","46232","48695"
"30.09.2021 03:45 - 30.09.2021 04:00","46420","48735"
"30.09.2021 04:00 - 30.09.2021 04:15","46883","48920"
"30.09.2021 04:15 - 30.09.2021 04:30","47286","49312"
"30.09.2021 04:30 - 30.09.2021 04:45","47651","49950"
"30.09.2021 04:45 - 30.09.2021 05:00","48272","50387"
"30.09.2021 05:00 - 30.09.2021 05:15","49515","52056"
"30.09.2021 05:15 - 30.09.2021 05:30","50174","52916"
"30.09.2021 05:30 - 30.09.2021 05:45","51373","54283"
"30.09.2021 05:45 - 30.09.2021 06:00","53043","55733"
"30.09.2021 06:00 - 30.09.2021 06:15","55851","59067"
"30.09.2021 06:15 - 30.09.2021 06:30","57977","60504"
"30.09.2021 06:30 - 30.09.2021 06:45","59580","62425"
"30.09.2021 06:45 - 30.09.2021 07:00","61000","63739"
"30.09.2021 07:00 - 30.09.2021 07:15","62771","65132"
"30.09.2021 07:15 - 30.09.2021 07:30","62085","65639"
"30.09.2021 07:30 - 30.09.2021 07:45","62596","66257"
"30.09.2021 07:45 - 30.09.2021 08:00","63274","67034"
"30.09.2021 08:00 - 30.09.2021 08:15","64261","67889"
"30.09.2021 08:15 - 30.09.2021 08:30","65364","68217"
"30.09.2021 08:30 - 30.09.2021 08:45","65974","68304"
"30.09.2021 08:45 - 30.09.2021 09:00","65662","68588"
"30.09.2021 09:00 - 30.09.2021 09:15","65347","68237"
"30.09.2021 09:15 - 30.09.2021 09:30","65762","68408"
"30.09.2021 09:30 - 30.09.2021 09:45","66241","68811"
"30.09.2021 09:45 - 30.09.2021 10:00","66592","69507"
"30.09.2021 10:00 - 30.09.2021 10:15","66669","69552"
"30.09.2021 10:15 - 30.09.2021 10:30","67023","69382"
"30.09.2021 10:30 - 30.09.2021 10:45","67518","69539"
"30.09.2021 10:45 - 30.09.2021 11:00","67842","69701"
"30.09.2021 11:00 - 30.09.2021 11:15","67836","69383"
"30.09.2021 11:15 - 30.09.2021 11:30","68206","69250"
"30.09.2021 11:30 - 30.09.2021 11:45","68367","69314"
"30.09.2021 11:45 - 30.09.2021 12:00","68405","69090"
"30.09.2021 12:00 - 30.09.2021 12:15","67956","68438"
"30.09.2021 12:15 - 30.09.2021 12:30","67892","68271"
"30.09.2021 12:30 - 30.09.2021 12:45","67580","68122"
"30.09.2021 12:45 - 30.09.2021 13:00","67504","68279"
"30.09.2021 13:00 - 30.09.2021 13:15","67223","68109"
"30.09.2021 13:15 - 30.09.2021 13:30","66926","67660"
"30.09.2021 13:30 - 30.09.2021 13:45","66315","66899"
"30.09.2021 13:45 - 30.09.2021 14:00","65941","66361"
"30.09.2021 14:00 - 30.09.2021 14:15","65654","66287"
"30.09.2021 14:15 - 30.09.2021 14:30","65516","66138"
"30.09.2021 14:30 - 30.09.2021 14:45","65091","65722"
"30.09.2021 14:45 - 30.09.2021 15:00","64493","65561"
"30.09.2021 15:00 - 30.09.2021 15:15","64263","65786"
"30.09.2021 15:15 - 30.09.2021 15:30","64047","65168"
"30.09.2021 15:30 - 30.09.2021 15:45","63746","64685"
"30.09.2021 15:45 - 30.09.2021 16:00","63477","64454"
"30.09.2021 16:00 - 30.09.2021 16:15","63384","64488"
"30.09.2021 16:15 - 30.09.2021 16:30","62899","64180"
"30.09.2021 16:30 - 30.09.2021 16:45","62750","64272"
"30.09.2021 16:45 - 30.09.2021 17:00","62354","64237"
"30.09.2021 17:00 - 30.09.2021 17:15","62545","64242"
"30.09.2021 17:15 - 30.09.2021 17:30","62465","64281"
"30.09.2021 17:30 - 30.09.2021 17:45","62373","64488"
"30.09.2021 17:45 - 30.09.2021 18:00","62374","64602"
"30.09.2021 18:00 - 30.09.2021 18:15","62365","64643"
"30.09.2021 18:15 - 30.09.2021 18:30","62095","64686"
"30.09.2021 18:30 - 30.09.2021 18:45","62255","65279"
"30.09.2021 18:45 - 30.09.2021 19:00","62670","65918"
"30.09.2021 19:00 - 30.09.2021 19:15","63209","66162"
"30.09.2021 19:15 - 30.09.2021 19:30","63382","66872"
"30.09.2021 19:30 - 30.09.2021 19:45","63551","67496"
"30.09.2021 19:45 - 30.09.2021 20:00","63268","67080"
"30.09.2021 20:00 - 30.09.2021 20:15","62525","65923"
"30.09.2021 20:15 - 30.09.2021 20:30","61662","64887"
"30.09.2021 20:30 - 30.09.2021 20:45","60826","63888"
"30.09.2021 20:45 - 30.09.2021 21:00","60119","62981"
"30.09.2021 21:00 - 30.09.2021 21:15","58768","61880"
"30.09.2021 21:15 - 30.09.2021 21:30","57841","60705"
"30.09.2021 21:30 - 30.09.2021 21:45","56900","59505"
"30.09.2021 21:45 - 30.09.2021 22:00","56011","58533"
"30.09.2021 22:00 - 30.09.2021 22:15","55061","57505"
"30.09.2021 22:15 - 30.09.2021 22:30","54187","56593"
"30.09.2021 22:30 - 30.09.2021 22:45","53218","55693"
"30.09.2021 22:45 - 30.09.2021 23:00","52302","55002"
"30.09.2021 23:00 - 30.09.2021 23:15","51236","53817"
"30.09.2021 23:15 - 30.09.2021 23:30","50438","52803"
"30.09.2021 23:30 - 30.09.2021 23:45","49619","52119"
"30.09.2021 23:45 - 01.10.2021 00:00","49014","51361"
"01.10.2021 00:00 - 01.10.2021 00:15","50608","50641"
"01.10.2021 00:15 - 01.10.2021 00:30","50388","49638"
"01.10.2021 00:30 - 01.10.2021 00:45","49888","49047"
"01.10.2021 00:45 - 01.10.2021 01:00","49589","48789"
"01.10.2021 01:00 - 01.10.2021 01:15","49246","48232"
"01.10.2021 01:15 - 01.10.2021 01:30","48906","47973"
"01.10.2021 01:30 - 01.10.2021 01:45","48764","47953"
"01.10.2021 01:45 - 01.10.2021 02:00","48517","47428"
"01.10.2021 02:00 - 01.10.2021 02:15","48039","47451"
"01.10.2021 02:15 - 01.10.2021 02:30","47893","47457"
"01.10.2021 02:30 - 01.10.2021 02:45","47863","47443"
"01.10.2021 02:45 - 01.10.2021 03:00","47926","47710"
"01.10.2021 03:00 - 01.10.2021 03:15","47973","47745"
"01.10.2021 03:15 - 01.10.2021 03:30","48224","47992"
"01.10.2021 03:30 - 01.10.2021 03:45","47782","47914"
"01.10.2021 03:45 - 01.10.2021 04:00","47981","48319"
"01.10.2021 04:00 - 01.10.2021 04:15","48319","48771"
"01.10.2021 04:15 - 01.10.2021 04:30","48882","49047"
"01.10.2021 04:30 - 01.10.2021 04:45","48783","49404"
"01.10.2021 04:45 - 01.10.2021 05:00","49402","49941"
"01.10.2021 05:00 - 01.10.2021 05:15","50691","51336"
"01.10.2021 05:15 - 01.10.2021 05:30","51493","52114"
"01.10.2021 05:30 - 01.10.2021 05:45","52834","53262"
"01.10.2021 05:45 - 01.10.2021 06:00","54450","55080"
"01.10.2021 06:00 - 01.10.2021 06:15","56409","58051"
"01.10.2021 06:15 - 01.10.2021 06:30","58570","59997"
"01.10.2021 06:30 - 01.10.2021 06:45","59997","62086"
"01.10.2021 06:45 - 01.10.2021 07:00","61546","63629"
"01.10.2021 07:00 - 01.10.2021 07:15","62993","65054"
"01.10.2021 07:15 - 01.10.2021 07:30","62917","65626"
"01.10.2021 07:30 - 01.10.2021 07:45","63458","66767"
"01.10.2021 07:45 - 01.10.2021 08:00","64057","67061"
"01.10.2021 08:00 - 01.10.2021 08:15","65096","67953"
"01.10.2021 08:15 - 01.10.2021 08:30","65604","68387"
"01.10.2021 08:30 - 01.10.2021 08:45","65970","68732"
"01.10.2021 08:45 - 01.10.2021 09:00","66349","68789"
"01.10.2021 09:00 - 01.10.2021 09:15","66240","68341"
"01.10.2021 09:15 - 01.10.2021 09:30","66651","68162"
"01.10.2021 09:30 - 01.10.2021 09:45","66927","68023"
"01.10.2021 09:45 - 01.10.2021 10:00","67094","68029"
"01.10.2021 10:00 - 01.10.2021 10:15","67256","68645"
"01.10.2021 10:15 - 01.10.2021 10:30","67516","68575"
"01.10.2021 10:30 - 01.10.2021 10:45","67801","68760"
"01.10.2021 10:45 - 01.10.2021 11:00","68104","68662"
"01.10.2021 11:00 - 01.10.2021 11:15","68077","68565"
"01.10.2021 11:15 - 01.10.2021 11:30","68405","68595"
"01.10.2021 11:30 - 01.10.2021 11:45","68597","68527"
"01.10.2021 11:45 - 01.10.2021 12:00","68812","68317"
"01.10.2021 12:00 - 01.10.2021 12:15","68184","68022"
"01.10.2021 12:15 - 01.10.2021 12:30","67800","67971"
"01.10.2021 12:30 - 01.10.2021 12:45","67863","67793"
"01.10.2021 12:45 - 01.10.2021 13:00","67735","67612"
"01.10.2021 13:00 - 01.10.2021 13:15","67417","67329"
"01.10.2021 13:15 - 01.10.2021 13:30","67099","66816"
"01.10.2021 13:30 - 01.10.2021 13:45","66720","66258"
"01.10.2021 13:45 - 01.10.2021 14:00","66132","65706"
"01.10.2021 14:00 - 01.10.2021 14:15","65844","65222"
"01.10.2021 14:15 - 01.10.2021 14:30","65643","64938"
"01.10.2021 14:30 - 01.10.2021 14:45","65414","64959"
"01.10.2021 14:45 - 01.10.2021 15:00","65235","64738"
"01.10.2021 15:00 - 01.10.2021 15:15","65186","64556"
"01.10.2021 15:15 - 01.10.2021 15:30","64975","63800"
"01.10.2021 15:30 - 01.10.2021 15:45","64403","63762"
"01.10.2021 15:45 - 01.10.2021 16:00","64164","62890"
"01.10.2021 16:00 - 01.10.2021 16:15","64006","63094"
"01.10.2021 16:15 - 01.10.2021 16:30","64089","62888"
"01.10.2021 16:30 - 01.10.2021 16:45","63637","62751"
"01.10.2021 16:45 - 01.10.2021 17:00","63062","62688"
"01.10.2021 17:00 - 01.10.2021 17:15","63410","63190"
"01.10.2021 17:15 - 01.10.2021 17:30","63384","63490"
"01.10.2021 17:30 - 01.10.2021 17:45","63577","63258"
"01.10.2021 17:45 - 01.10.2021 18:00","63414","63392"
"01.10.2021 18:00 - 01.10.2021 18:15","63269","63469"
"01.10.2021 18:15 - 01.10.2021 18:30","62960","63422"
"01.10.2021 18:30 - 01.10.2021 18:45","63047","63947"
"01.10.2021 18:45 - 01.10.2021 19:00","63457","64519"
"01.10.2021 19:00 - 01.10.2021 19:15","63849","65318"
"01.10.2021 19:15 - 01.10.2021 19:30","63735","65936"
"01.10.2021 19:30 - 01.10.2021 19:45","63812","66141"
"01.10.2021 19:45 - 01.10.2021 20:00","63615","65473"
"01.10.2021 20:00 - 01.10.2021 20:15","62672","64445"
"01.10.2021 20:15 - 01.10.2021 20:30","62029","63428"
"01.10.2021 20:30 - 01.10.2021 20:45","61066","62354"
"01.10.2021 20:45 - 01.10.2021 21:00","60351","61626"
"01.10.2021 21:00 - 01.10.2021 21:15","59261","60337"
"01.10.2021 21:15 - 01.10.2021 21:30","58618","59140"
"01.10.2021 21:30 - 01.10.2021 21:45","57510","57964"
"01.10.2021 21:45 - 01.10.2021 22:00","56525","57223"
"01.10.2021 22:00 - 01.10.2021 22:15","56089","56087"
"01.10.2021 22:15 - 01.10.2021 22:30","55041","54881"
"01.10.2021 22:30 - 01.10.2021 22:45","54112","53980"
"01.10.2021 22:45 - 01.10.2021 23:00","53393","53012"
"01.10.2021 23:00 - 01.10.2021 23:15","52530","51809"
"01.10.2021 23:15 - 01.10.2021 23:30","52047","50891"
"01.10.2021 23:30 - 01.10.2021 23:45","51083","50068"
"01.10.2021 23:45 - 02.10.2021 00:00","50493","49434"
"02.10.2021 00:00 - 02.10.2021 00:15","47459","48821"
"02.10.2021 00:15 - 02.10.2021 00:30","46961","47917"
"02.10.2021 00:30 - 02.10.2021 00:45","46541","47170"
"02.10.2021 00:45 - 02.10.2021 01:00","46002","46661"
"02.10.2021 01:00 - 02.10.2021 01:15","45356","46190"
"02.10.2021 01:15 - 02.10.2021 01:30","44851","45717"
"02.10.2021 01:30 - 02.10.2021 01:45","44619","45371"
"02.10.2021 01:45 - 02.10.2021 02:00","44231","45043"
"02.10.2021 02:00 - 02.10.2021 02:15","43755","45074"
"02.10.2021 02:15 - 02.10.2021 02:30","43710","44532"
"02.10.2021 02:30 - 02.10.2021 02:45","43440","44358"
"02.10.2021 02:45 - 02.10.2021 03:00","43450","44137"
"02.10.2021 03:00 - 02.10.2021 03:15","43340","44207"
"02.10.2021 03:15 - 02.10.2021 03:30","43319","43906"
"02.10.2021 03:30 - 02.10.2021 03:45","43291","43733"
"02.10.2021 03:45 - 02.10.2021 04:00","43123","43686"
"02.10.2021 04:00 - 02.10.2021 04:15","43353","43682"
"02.10.2021 04:15 - 02.10.2021 04:30","43463","43347"
"02.10.2021 04:30 - 02.10.2021 04:45","43376","43271"
"02.10.2021 04:45 - 02.10.2021 05:00","43532","43642"
"02.10.2021 05:00 - 02.10.2021 05:15","43979","44117"
"02.10.2021 05:15 - 02.10.2021 05:30","43964","43677"
"02.10.2021 05:30 - 02.10.2021 05:45","44240","44079"
"02.10.2021 05:45 - 02.10.2021 06:00","44477","44489"
"02.10.2021 06:00 - 02.10.2021 06:15","44908","45579"
"02.10.2021 06:15 - 02.10.2021 06:30","45736","46029"
"02.10.2021 06:30 - 02.10.2021 06:45","46170","46619"
"02.10.2021 06:45 - 02.10.2021 07:00","46741","47372"
"02.10.2021 07:00 - 02.10.2021 07:15","47642","48354"
"02.10.2021 07:15 - 02.10.2021 07:30","47955","48656"
"02.10.2021 07:30 - 02.10.2021 07:45","48492","49401"
"02.10.2021 07:45 - 02.10.2021 08:00","49236","50280"
"02.10.2021 08:00 - 02.10.2021 08:15","50535","51618"
"02.10.2021 08:15 - 02.10.2021 08:30","51501","52277"
"02.10.2021 08:30 - 02.10.2021 08:45","52340","53064"
"02.10.2021 08:45 - 02.10.2021 09:00","53155","53845"
"02.10.2021 09:00 - 02.10.2021 09:15","54068","54512"
"02.10.2021 09:15 - 02.10.2021 09:30","54707","54965"
"02.10.2021 09:30 - 02.10.2021 09:45","55476","55384"
